year,bula_h,pgisced97,pli0082,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1990,Berlin,Primary Level,Seldom,0.38461538461538464,18165,0.37754040792065774,0.39169036131011153
1990,Berlin,Lower Secondary Level,Seldom,0.4594594594594595,18165,0.45221216170360334,0.4667067572153156
1990,Berlin,Lower Secondary Level,Never,0.3108108108108108,18165,0.30408018174606083,0.31754143987556077
1990,Berlin,Lower Secondary Level,At least once per month,0.16216216216216217,18165,0.15680181252317654,0.1675225118011478
1990,Berlin,Lower Secondary Level,At least once per week,0.06756756756756757,18165,0.06391737145650815,0.07121776367862699
1990,Berlin,Upper Secondary Level,Seldom,0.40441176470588236,18165,0.39727463949236824,0.4115488899193965
1990,Berlin,Upper Secondary Level,At least once per month,0.3382352941176471,18165,0.3313551167790596,0.34511547145623456
1990,Berlin,Upper Secondary Level,Never,0.16176470588235295,18165,0.1564096596088614,0.1671197521558445
1990,Berlin,Upper Secondary Level,At least once per week,0.09558823529411764,18165,0.09131237316118833,0.09986409742704695
1990,Berlin,Post-secondary Non-tertiary Level,Seldom,0.45454545454545453,18165,0.44730432507867157,0.4617865840122375
1990,Berlin,Post-secondary Non-tertiary Level,At least once per month,0.2727272727272727,18165,0.2662506096386313,0.27920393581591413
1990,Berlin,Post-secondary Non-tertiary Level,Never,0.18181818181818182,18165,0.17620922705166536,0.18742713658469828
1990,Berlin,Post-secondary Non-tertiary Level,At least once per week,0.09090909090909091,18165,0.08672842286220683,0.09508975895597499
1990,Berlin,First Stage of Tertiary Education,At least once per month,0.55,18165,0.5427652092959235,0.5572347907040766
1990,Berlin,First Stage of Tertiary Education,Seldom,0.35,18165,0.34306368079708127,0.3569363192029187
1990,Berlin,First Stage of Tertiary Education,At least once per week,0.05,18165,0.046830540730399425,0.05316945926960058
1990,Berlin,First Stage of Tertiary Education,Never,0.05,18165,0.046830540730399425,0.05316945926960058
1990,Berlin,Second Stage of Tertiary Education,At least once per month,0.5294117647058824,18165,0.5221531173609787,0.536670412050786
1990,Berlin,Second Stage of Tertiary Education,Seldom,0.35294117647058826,18165,0.34599155073693394,0.3598908022042426
1990,Berlin,Second Stage of Tertiary Education,At least once per week,0.11764705882352941,18165,0.11296162210972867,0.12233249553733015
1995,Schleswig-Holstein,Pre-primary Level,Seldom,1.0,17246,1.0,1.0
1995,Schleswig-Holstein,Primary Level,Never,0.6,17246,0.5926883145225968,0.6073116854774031
1995,Schleswig-Holstein,Primary Level,Seldom,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Schleswig-Holstein,Lower Secondary Level,Seldom,0.68,17246,0.6730378828628146,0.6869621171371855
1995,Schleswig-Holstein,Lower Secondary Level,Never,0.18,17246,0.17426603471582813,0.18573396528417185
1995,Schleswig-Holstein,Lower Secondary Level,At least once per month,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Schleswig-Holstein,Lower Secondary Level,At least once per week,0.04,17246,0.03707532580903873,0.04292467419096127
1995,Schleswig-Holstein,Upper Secondary Level,Seldom,0.5641025641025641,17246,0.55670168900944,0.5715034391956882
1995,Schleswig-Holstein,Upper Secondary Level,At least once per month,0.25,17246,0.24353732202128126,0.25646267797871874
1995,Schleswig-Holstein,Upper Secondary Level,At least once per week,0.09615384615384616,17246,0.0917539495788772,0.10055374272881512
1995,Schleswig-Holstein,Upper Secondary Level,Never,0.08974358974358974,17246,0.08547783902949498,0.09400934045768451
1995,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per month,0.45454545454545453,17246,0.447113897382922,0.46197701170798705
1995,Schleswig-Holstein,Post-secondary Non-tertiary Level,Seldom,0.2727272727272727,17246,0.26608028592963345,0.27937425952491196
1995,Schleswig-Holstein,Post-secondary Non-tertiary Level,At least once per week,0.18181818181818182,17246,0.17606172239280646,0.1875746412435572
1995,Schleswig-Holstein,Post-secondary Non-tertiary Level,Never,0.09090909090909091,17246,0.08661847938080468,0.09519970243737715
1995,Schleswig-Holstein,First Stage of Tertiary Education,Seldom,0.6538461538461539,17246,0.6467457304243477,0.66094657726796
1995,Schleswig-Holstein,First Stage of Tertiary Education,At least once per month,0.23076923076923078,17246,0.22448099009324174,0.23705747144521983
1995,Schleswig-Holstein,First Stage of Tertiary Education,At least once per week,0.11538461538461539,17246,0.11061632080379105,0.12015290996543973
1995,Schleswig-Holstein,Second Stage of Tertiary Education,Seldom,0.5217391304347826,17246,0.5142837293925905,0.5291945314769747
1995,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per month,0.391304347826087,17246,0.38402035822654146,0.3985883374256325
1995,Schleswig-Holstein,Second Stage of Tertiary Education,Never,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Schleswig-Holstein,Second Stage of Tertiary Education,At least once per week,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Hamburg,Pre-primary Level,At least once per month,1.0,17246,1.0,1.0
1995,Hamburg,Primary Level,Never,0.6,17246,0.5926883145225968,0.6073116854774031
1995,Hamburg,Primary Level,Seldom,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Hamburg,Lower Secondary Level,Seldom,0.46153846153846156,17246,0.45409811483156487,0.46897880824535826
1995,Hamburg,Lower Secondary Level,Never,0.3076923076923077,17246,0.30080388516178624,0.3145807302228292
1995,Hamburg,Lower Secondary Level,At least once per month,0.15384615384615385,17246,0.14846122624657374,0.15923108144573397
1995,Hamburg,Lower Secondary Level,At least once per week,0.07692307692307693,17246,0.07294604432078848,0.08090010952536537
1995,Hamburg,Upper Secondary Level,Seldom,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Hamburg,Upper Secondary Level,At least once per month,0.24285714285714285,17246,0.23645719794261708,0.24925708777166863
1995,Hamburg,Upper Secondary Level,Never,0.21428571428571427,17246,0.20816163485819927,0.22040979371322927
1995,Hamburg,Upper Secondary Level,At least once per week,0.04285714285714286,17246,0.03983432576532432,0.045879959948961394
1995,Hamburg,Post-secondary Non-tertiary Level,At least once per month,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Hamburg,Post-secondary Non-tertiary Level,Seldom,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Hamburg,Post-secondary Non-tertiary Level,Never,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Hamburg,Post-secondary Non-tertiary Level,At least once per week,0.16666666666666666,17246,0.16110447907033798,0.17222885426299533
1995,Hamburg,First Stage of Tertiary Education,Seldom,0.6666666666666666,17246,0.6596309940356523,0.673702339297681
1995,Hamburg,First Stage of Tertiary Education,At least once per week,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Hamburg,Second Stage of Tertiary Education,At least once per month,0.75,17246,0.7435373220212813,0.7564626779787187
1995,Hamburg,Second Stage of Tertiary Education,Seldom,0.1875,17246,0.18167462079272942,0.19332537920727058
1995,Hamburg,Second Stage of Tertiary Education,Never,0.0625,17246,0.05888725318072349,0.06611274681927651
1995,Lower Saxony,Pre-primary Level,Seldom,0.5714285714285714,17246,0.5640426537386072,0.5788144891185356
1995,Lower Saxony,Pre-primary Level,At least once per month,0.42857142857142855,17246,0.4211855108814643,0.4359573462613928
1995,Lower Saxony,Primary Level,Seldom,0.4634146341463415,17246,0.4559721800506565,0.4708570882420265
1995,Lower Saxony,Primary Level,Never,0.34146341463414637,17246,0.3343860116690495,0.3485408175992432
1995,Lower Saxony,Primary Level,At least once per month,0.17073170731707318,17246,0.16511584434649584,0.17634757028765052
1995,Lower Saxony,Primary Level,At least once per week,0.024390243902439025,17246,0.02208796454579763,0.02669252325908042
1995,Lower Saxony,Lower Secondary Level,Seldom,0.6441441441441441,17246,0.6369985150379416,0.6512897732503466
1995,Lower Saxony,Lower Secondary Level,At least once per month,0.18018018018018017,17246,0.17444397607880394,0.1859163842815564
1995,Lower Saxony,Lower Secondary Level,Never,0.15315315315315314,17246,0.1477781677499914,0.1585281385563149
1995,Lower Saxony,Lower Secondary Level,At least once per week,0.02252252252252252,17246,0.020308032259209595,0.024737012785835448
1995,Lower Saxony,Upper Secondary Level,Seldom,0.6011560693641619,17246,0.5938479271101881,0.6084642116181357
1995,Lower Saxony,Upper Secondary Level,At least once per month,0.2697495183044316,17246,0.2631253990046838,0.27637363760417943
1995,Lower Saxony,Upper Secondary Level,Never,0.09826589595375723,17246,0.09382313918504444,0.10270865272247003
1995,Lower Saxony,Upper Secondary Level,At least once per week,0.030828516377649325,17246,0.028248701716801876,0.033408331038496775
1995,Lower Saxony,Post-secondary Non-tertiary Level,Seldom,0.6481481481481481,17246,0.6410207840794857,0.6552755122168106
1995,Lower Saxony,Post-secondary Non-tertiary Level,At least once per month,0.3148148148148148,17246,0.3078830559998471,0.32174657362978254
1995,Lower Saxony,Post-secondary Non-tertiary Level,Never,0.037037037037037035,17246,0.03421842832275917,0.0398556457513149
1995,Lower Saxony,First Stage of Tertiary Education,Seldom,0.5507246376811594,17246,0.5433006808999014,0.5581485944624175
1995,Lower Saxony,First Stage of Tertiary Education,At least once per month,0.3333333333333333,17246,0.32629766070231897,0.34036900596434766
1995,Lower Saxony,First Stage of Tertiary Education,At least once per week,0.07246376811594203,17246,0.06859442022284382,0.07633311600904025
1995,Lower Saxony,First Stage of Tertiary Education,Never,0.043478260869565216,17246,0.040434606139367765,0.04652191559976267
1995,Lower Saxony,Second Stage of Tertiary Education,At least once per month,0.5463917525773195,17246,0.5389614855905515,0.5538220195640876
1995,Lower Saxony,Second Stage of Tertiary Education,Seldom,0.4020618556701031,17246,0.39474395607452534,0.4093797552656809
1995,Lower Saxony,Second Stage of Tertiary Education,Never,0.030927835051546393,17246,0.028344000506193578,0.033511669596899205
1995,Lower Saxony,Second Stage of Tertiary Education,At least once per week,0.020618556701030927,17246,0.018497672550147493,0.02273944085191436
1995,Bremen,Primary Level,At least once per month,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Bremen,Primary Level,Never,0.5,17246,0.49253754225860175,0.5074624577413982
1995,Bremen,Lower Secondary Level,Seldom,0.4782608695652174,17246,0.47080546852302524,0.4857162706074096
1995,Bremen,Lower Secondary Level,Never,0.21739130434782608,17246,0.21123520954637193,0.22354739914928023
1995,Bremen,Lower Secondary Level,At least once per month,0.17391304347826086,17246,0.16825598275387865,0.17957010420264308
1995,Bremen,Lower Secondary Level,At least once per week,0.13043478260869565,17246,0.12540835225144137,0.13546121296594993
1995,Bremen,Upper Secondary Level,Seldom,0.46,17246,0.45256146045391404,0.467438539546086
1995,Bremen,Upper Secondary Level,At least once per month,0.26,17246,0.2534534209806005,0.26654657901939954
1995,Bremen,Upper Secondary Level,At least once per week,0.16,17246,0.15452843560474133,0.16547156439525867
1995,Bremen,Upper Secondary Level,Never,0.1,17246,0.09552252535516105,0.10447747464483896
1995,Bremen,Upper Secondary Level,Daily,0.02,17246,0.01791051183240849,0.02208948816759151
1995,Bremen,Post-secondary Non-tertiary Level,Seldom,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Bremen,Post-secondary Non-tertiary Level,Never,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Bremen,Post-secondary Non-tertiary Level,At least once per month,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Bremen,First Stage of Tertiary Education,At least once per month,0.6,17246,0.5926883145225968,0.6073116854774031
1995,Bremen,First Stage of Tertiary Education,At least once per week,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Bremen,Second Stage of Tertiary Education,At least once per month,0.4,17246,0.39268831452259684,0.4073116854774032
1995,Bremen,Second Stage of Tertiary Education,Never,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Bremen,Second Stage of Tertiary Education,Seldom,0.2,17246,0.1940300338068814,0.2059699661931186
1995,Bremen,Second Stage of Tertiary Education,At least once per week,0.2,17246,0.1940300338068814,0.2059699661931186
1995,North Rhine-Westphalia,Pre-primary Level,Seldom,0.7333333333333333,17246,0.7267332873754396,0.7399333792912269
1995,North Rhine-Westphalia,Pre-primary Level,At least once per month,0.23333333333333334,17246,0.22702080175372938,0.2396458649129373
1995,North Rhine-Westphalia,Pre-primary Level,Never,0.03333333333333333,17246,0.030654229013086245,0.03601243765358042
1995,North Rhine-Westphalia,Primary Level,Seldom,0.518796992481203,17246,0.5113398099788612,0.5262541749835449
1995,North Rhine-Westphalia,Primary Level,Never,0.3533834586466165,17246,0.34624904321962,0.360517874073613
1995,North Rhine-Westphalia,Primary Level,At least once per month,0.10526315789473684,17246,0.1006828176729043,0.10984349811656938
1995,North Rhine-Westphalia,Primary Level,At least once per week,0.015037593984962405,17246,0.013221196528128486,0.016853991441796324
1995,North Rhine-Westphalia,Primary Level,Daily,0.007518796992481203,17246,0.006229517113004362,0.008808076871958044
1995,North Rhine-Westphalia,Lower Secondary Level,Seldom,0.5737051792828686,17246,0.5663242457590462,0.581086112806691
1995,North Rhine-Westphalia,Lower Secondary Level,Never,0.21314741035856574,17246,0.2070351956732769,0.21925962504385457
1995,North Rhine-Westphalia,Lower Secondary Level,At least once per month,0.17131474103585656,17246,0.1656912752875227,0.17693820678419042
1995,North Rhine-Westphalia,Lower Secondary Level,At least once per week,0.037848605577689244,17246,0.035000483966528204,0.040696727188850285
1995,North Rhine-Westphalia,Lower Secondary Level,Daily,0.00398406374501992,17246,0.0030438899041603873,0.004924237585879453
1995,North Rhine-Westphalia,Upper Secondary Level,Seldom,0.5914826498422713,17246,0.5841461630758322,0.5988191366087103
1995,North Rhine-Westphalia,Upper Secondary Level,At least once per month,0.23738170347003154,17246,0.2310314784940061,0.24373192844605698
1995,North Rhine-Westphalia,Upper Secondary Level,Never,0.11514195583596215,17246,0.11037802460917147,0.11990588706275283
1995,North Rhine-Westphalia,Upper Secondary Level,At least once per week,0.055205047318611984,17246,0.05179649428189528,0.058613600355328685
1995,North Rhine-Westphalia,Upper Secondary Level,Daily,0.0007886435331230284,17246,0.0003696754552270765,0.0012076116110189801
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Seldom,0.5431034482758621,17246,0.5356687713536316,0.5505381251980926
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per month,0.29310344827586204,17246,0.28630984352865935,0.29989705302306474
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Never,0.11206896551724138,17246,0.10736088176678078,0.11677704926770198
1995,North Rhine-Westphalia,Post-secondary Non-tertiary Level,At least once per week,0.05172413793103448,17246,0.04841872395528549,0.05502955190678347
