"beruf","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","55","0.150921212161258","0.115840594340942","0.186001829981574"
"Arbeitslose","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","1996","Sachsen","Ostdeutschland, neue Bundeslaender","125","0.11015678574235","0.0917468007012811","0.12856677078342"
"Arbeitslose","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","88","0.114974273392149","0.0909808902959257","0.138967656488373"
"Arbeitslose","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Arbeitslose","1996","Thueringen","Ostdeutschland, neue Bundeslaender","83","0.126756788203853","0.101393790427302","0.152119785980403"
"Sonstige Nichterwerbspersonen","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","33","0.0985186206963272","0.0639801887848851","0.133057052607769"
"Sonstige Nichterwerbspersonen","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","137","0.118957652530709","0.0993386540693279","0.13857665099209"
"Sonstige Nichterwerbspersonen","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","377","0.119083904487158","0.106534972846001","0.131632836128315"
"Sonstige Nichterwerbspersonen","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Hessen","Westdeutschland, alte Bundeslaender","108","0.0983966515337584","0.0790870678303961","0.117706235237121"
"Sonstige Nichterwerbspersonen","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","111","0.152267955895835","0.125557011245852","0.178978900545817"
"Sonstige Nichterwerbspersonen","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","229","0.120374406306828","0.104978493000782","0.135770319612873"
"Sonstige Nichterwerbspersonen","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Bayern","Westdeutschland, alte Bundeslaender","212","0.103706310343262","0.0890707938954603","0.118341826791064"
"Sonstige Nichterwerbspersonen","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Sachsen","Ostdeutschland, neue Bundeslaender","37","0.0376059908890709","0.0264194443121342","0.0487925374660077"
"Sonstige Nichterwerbspersonen","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Sonstige Nichterwerbspersonen","1996","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Niedersachsen","Westdeutschland, alte Bundeslaender","50","0.0528688958198806","0.0393080300104338","0.0664297616293275"
"Beamte","1996","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","111","0.0479080078458694","0.0396332277660352","0.0561827879257037"
"Beamte","1996","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Hessen","Westdeutschland, alte Bundeslaender","37","0.0520420596063701","0.0376425810505277","0.0664415381622124"
"Beamte","1996","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","37","0.0249698790033301","0.0175873241186423","0.0323524338880178"
"Beamte","1996","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Bayern","Westdeutschland, alte Bundeslaender","67","0.044007511090146","0.0341612593619727","0.0538537628183192"
"Beamte","1996","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Berlin","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Brandenburg","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Sachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","","","",""
"Beamte","1996","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Beamte","1996","Thueringen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","38","0.159295561623805","0.115805788022299","0.202785335225311"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Hamburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Niedersachsen","Westdeutschland, alte Bundeslaender","204","0.148100012557447","0.126543535292549","0.169656489822346"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","451","0.135832036921064","0.122458020386266","0.149206053455861"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Hessen","Westdeutschland, alte Bundeslaender","160","0.13586724874677","0.112899805228702","0.158834692264839"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","135","0.15726980254867","0.1305101642121","0.18402944088524"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","384","0.160108557594331","0.142793485547963","0.177423629640699"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Bayern","Westdeutschland, alte Bundeslaender","283","0.138385217309937","0.121627203989349","0.155143230630526"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Berlin","Westdeutschland, alte Bundeslaender","40","0.134130767117914","0.093925411464119","0.174336122771709"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Berlin","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Brandenburg","Ostdeutschland, neue Bundeslaender","76","0.109612871740417","0.0845738294583717","0.134651914022463"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","49","0.11141845250355","0.0801905371290034","0.142646367878097"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Sachsen","Ostdeutschland, neue Bundeslaender","127","0.101063145292731","0.0831860164577842","0.118940274127678"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Sachsen-Anhalt","Ostdeutschland, neue Bundeslaender","81","0.111939888687072","0.088030224478112","0.135849552896032"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Thueringen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1997","Thueringen","Ostdeutschland, neue Bundeslaender","90","0.122745061226964","0.0977104386913582","0.147779683762569"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Schleswig-Holstein","Westdeutschland, alte Bundeslaender","84","0.266741818044556","0.21418396075991","0.319299675329201"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Schleswig-Holstein","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Hamburg","Westdeutschland, alte Bundeslaender","36","0.27637256951586","0.197975818744214","0.354769320287506"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Hamburg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Niedersachsen","Westdeutschland, alte Bundeslaender","261","0.227368118777682","0.201931637514886","0.252804600040479"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Niedersachsen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Bremen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Bremen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Nordrhein-Westfalen","Westdeutschland, alte Bundeslaender","669","0.276676976029718","0.259214158220683","0.294139793838753"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Nordrhein-Westfalen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Hessen","Westdeutschland, alte Bundeslaender","235","0.245967247753819","0.217100438689645","0.274834056817994"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Hessen","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Rheinland-Pfalz,Saarland","Westdeutschland, alte Bundeslaender","169","0.216250405390718","0.18598960433277","0.246511206448665"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Rheinland-Pfalz,Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Baden-Wuerttemberg","Westdeutschland, alte Bundeslaender","422","0.259236751144838","0.238545180828964","0.279928321460713"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Baden-Wuerttemberg","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Bayern","Westdeutschland, alte Bundeslaender","474","0.26756403722742","0.246079806354874","0.289048268099966"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Bayern","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Saarland","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Saarland","Ostdeutschland, neue Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Berlin","Westdeutschland, alte Bundeslaender","79","0.269667952846612","0.217311719080788","0.322024186612436"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Berlin","Ostdeutschland, neue Bundeslaender","82","0.308816525990644","0.249747324596961","0.367885727384327"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Brandenburg","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Brandenburg","Ostdeutschland, neue Bundeslaender","189","0.288650291569436","0.252332027821935","0.324968555316936"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Mecklenburg-Vorpommern","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Mecklenburg-Vorpommern","Ostdeutschland, neue Bundeslaender","117","0.260960908989225","0.21737589185014","0.30454592612831"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Sachsen","Westdeutschland, alte Bundeslaender","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Sachsen","Ostdeutschland, neue Bundeslaender","371","0.299015274556849","0.271861029304793","0.326169519808905"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1997","Sachsen-Anhalt","Westdeutschland, alte Bundeslaender","","","",""
