"beruf","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence"
"Angestellte, einfache Tätigkeiten","2016","Laendlicher Raum","Ost","559","0.16018777845262","0.148247900980599","0.172127655924641"
"Angestellte, qualifizierte Tätigkeiten","2016","Staedtischer Raum","West","4434","0.310053472889946","0.302907150735788","0.317199795044103"
"Angestellte, qualifizierte Tätigkeiten","2016","Staedtischer Raum","Ost","594","0.320645799127533","0.300124253510818","0.341167344744249"
"Angestellte, qualifizierte Tätigkeiten","2016","Laendlicher Raum","West","1508","0.279524149031457","0.268127160065743","0.290921137997171"
"Angestellte, qualifizierte Tätigkeiten","2016","Laendlicher Raum","Ost","960","0.285580595993362","0.270876610884265","0.300284581102459"
"Selbstständige/ManagerInnen","2016","Staedtischer Raum","West","937","0.0604971915356179","0.0568135851100949","0.064180797961141"
"Selbstständige/ManagerInnen","2016","Staedtischer Raum","Ost","113","0.0637450373065107","0.0530034264798646","0.0744866481331568"
"Selbstständige/ManagerInnen","2016","Laendlicher Raum","West","306","0.0600516471216669","0.0540179264057471","0.0660853678375868"
"Selbstständige/ManagerInnen","2016","Laendlicher Raum","Ost","221","0.0677926919319309","0.0596091412411946","0.0759762426226673"
"In Ausbildung","2016","Staedtischer Raum","West","1171","0.0671026966091565","0.0632368601372484","0.0709685330810645"
"In Ausbildung","2016","Staedtischer Raum","Ost","139","0.070202487122218","0.0589688705390944","0.0814361037053416"
"In Ausbildung","2016","Laendlicher Raum","West","431","0.0672146843100295","0.0608556132453686","0.0735737553746904"
"In Ausbildung","2016","Laendlicher Raum","Ost","156","0.0437447064735774","0.0370867068680098","0.0504027060791449"
"In Rente oder Pension","2016","Staedtischer Raum","West","2769","0.254535687388699","0.247805233656278","0.26126614112112"
"In Rente oder Pension","2016","Staedtischer Raum","Ost","465","0.263092608409059","0.243732404051237","0.282452812766882"
"In Rente oder Pension","2016","Laendlicher Raum","West","1094","0.266872403994907","0.255638974495831","0.278105833493983"
"In Rente oder Pension","2016","Laendlicher Raum","Ost","947","0.304459249782971","0.289478968720711","0.319439530845231"
"Arbeitslose","2016","Staedtischer Raum","West","766","0.0458040214801556","0.0425738381662728","0.0490342047940384"
"Arbeitslose","2016","Staedtischer Raum","Ost","137","0.0739320333840044","0.0624270256782522","0.0854370410897566"
"Arbeitslose","2016","Laendlicher Raum","West","256","0.0365084631617401","0.0317453436960112","0.041271582627469"
"Arbeitslose","2016","Laendlicher Raum","Ost","267","0.0823551318092273","0.0734060858395631","0.0913041777788914"
"Sonstige Nichterwerbspersonen","2016","Staedtischer Raum","West","2919","0.0699957902185379","0.0660536234624049","0.0739379569746708"
"Sonstige Nichterwerbspersonen","2016","Staedtischer Raum","Ost","243","0.0412801769130624","0.0325330427854589","0.0500273110406659"
"Sonstige Nichterwerbspersonen","2016","Laendlicher Raum","West","953","0.0645463049981185","0.0583058308736902","0.0707867791225469"
"Sonstige Nichterwerbspersonen","2016","Laendlicher Raum","Ost","437","0.0308044819855739","0.0251796864643126","0.0364292775068351"
"Beamte","2016","Staedtischer Raum","West","569","0.0405589052909624","0.0375109482331224","0.0436068623488023"
"Beamte","2016","Staedtischer Raum","Ost","44","0.023274337927649","0.0166449394461725","0.0299037364091254"
"Beamte","2016","Laendlicher Raum","West","228","0.0407141299727419","0.0356951281941157","0.0457331317513681"
"Beamte","2016","Laendlicher Raum","Ost","78","0.0250753635707376","0.0199855341531746","0.0301651929883006"
"Angestellte, einfache Tätigkeiten","2017","Staedtischer Raum","West","2838","0.153194970412898","0.147924922903138","0.158465017922658"
"Angestellte, einfache Tätigkeiten","2017","Staedtischer Raum","Ost","298","0.145886067402512","0.131268035893743","0.160504098911282"
"Angestellte, einfache Tätigkeiten","2017","Laendlicher Raum","West","1375","0.206261981793112","0.196635727041489","0.215888236544735"
"Angestellte, einfache Tätigkeiten","2017","Laendlicher Raum","Ost","684","0.182304756204853","0.17034274281214","0.194266769597565"
"Angestellte, qualifizierte Tätigkeiten","2017","Staedtischer Raum","West","4966","0.307415999732234","0.300664503600221","0.314167495864248"
"Angestellte, qualifizierte Tätigkeiten","2017","Staedtischer Raum","Ost","678","0.335717321596658","0.316160988732499","0.355273654460818"
"Angestellte, qualifizierte Tätigkeiten","2017","Laendlicher Raum","West","1747","0.277605271322878","0.266951329895907","0.288259212749849"
"Angestellte, qualifizierte Tätigkeiten","2017","Laendlicher Raum","Ost","1064","0.279194971586067","0.265296333418171","0.293093609753962"
"Selbstständige/ManagerInnen","2017","Staedtischer Raum","West","1051","0.0613546521284379","0.057843294392407","0.0648660098644689"
"Selbstständige/ManagerInnen","2017","Staedtischer Raum","Ost","133","0.0684351127834729","0.0579790030871828","0.0788912224797629"
"Selbstständige/ManagerInnen","2017","Laendlicher Raum","West","341","0.0603317853242534","0.0546671817342786","0.0659963889142283"
"Selbstständige/ManagerInnen","2017","Laendlicher Raum","Ost","237","0.0654641286065522","0.0578009449753771","0.0731273122377273"
"In Ausbildung","2017","Staedtischer Raum","West","1347","0.0661193481651858","0.0624834598610614","0.0697552364693102"
"In Ausbildung","2017","Staedtischer Raum","Ost","155","0.0761933326006687","0.0652064846876603","0.0871801805136771"
"In Ausbildung","2017","Laendlicher Raum","West","514","0.0616565494375922","0.0559341299896947","0.0673789688854898"
"In Ausbildung","2017","Laendlicher Raum","Ost","192","0.0405844175838264","0.0344708799255194","0.0466979552421334"
"In Rente oder Pension","2017","Staedtischer Raum","West","2920","0.253909090412137","0.247540613750873","0.2602775670734"
"In Rente oder Pension","2017","Staedtischer Raum","Ost","470","0.249347609351299","0.231431400259724","0.267263818442874"
"In Rente oder Pension","2017","Laendlicher Raum","West","1143","0.258491917165901","0.248076166024834","0.268907668306967"
"In Rente oder Pension","2017","Laendlicher Raum","Ost","1015","0.311342796347565","0.296996806897637","0.325688785797492"
"Arbeitslose","2017","Staedtischer Raum","West","1402","0.046081814323774","0.043014057636538","0.04914957101101"
"Arbeitslose","2017","Staedtischer Raum","Ost","206","0.0673749105995236","0.0569942084501375","0.0777556127489097"
"Arbeitslose","2017","Laendlicher Raum","West","365","0.0356427006585603","0.0312319403878575","0.040053460929263"
"Arbeitslose","2017","Laendlicher Raum","Ost","346","0.0698400073932273","0.0619434005620153","0.0777366142244394"
"Sonstige Nichterwerbspersonen","2017","Staedtischer Raum","West","2749","0.0723146425046384","0.0685248621940044","0.0761044228152723"
"Sonstige Nichterwerbspersonen","2017","Staedtischer Raum","Ost","254","0.036592798216369","0.028817324878427","0.044368271554311"
"Sonstige Nichterwerbspersonen","2017","Laendlicher Raum","West","1042","0.0597449586254824","0.0541062113000801","0.0653837059508846"
"Sonstige Nichterwerbspersonen","2017","Laendlicher Raum","Ost","377","0.0298868091226681","0.0246113467625988","0.0351622714827375"
"Beamte","2017","Staedtischer Raum","West","670","0.0396094823206948","0.0367556787476344","0.0424632858937551"
"Beamte","2017","Staedtischer Raum","Ost","46","0.0204528474494969","0.0145912816485626","0.0263144132504312"
"Beamte","2017","Laendlicher Raum","West","260","0.040264835672221","0.0355880460354897","0.0449416253089523"
"Beamte","2017","Laendlicher Raum","Ost","87","0.0213821131552423","0.0169004270520666","0.025863799258418"
"Angestellte, einfache Tätigkeiten","2018","Staedtischer Raum","West","2836","0.152413510049256","0.147042420852998","0.157784599245515"
"Angestellte, einfache Tätigkeiten","2018","Staedtischer Raum","Ost","316","0.150763025401686","0.135831395867374","0.165694654935997"
"Angestellte, einfache Tätigkeiten","2018","Laendlicher Raum","West","1279","0.198425098619988","0.188544103855925","0.208306093384052"
"Angestellte, einfache Tätigkeiten","2018","Laendlicher Raum","Ost","689","0.175158070970089","0.163201111230505","0.187115030709674"
"Angestellte, qualifizierte Tätigkeiten","2018","Staedtischer Raum","West","4886","0.32077867285584","0.313803306544665","0.327754039167015"
"Angestellte, qualifizierte Tätigkeiten","2018","Staedtischer Raum","Ost","700","0.350388650981816","0.330479756065916","0.370297545897717"
"Angestellte, qualifizierte Tätigkeiten","2018","Laendlicher Raum","West","1701","0.299083923165219","0.287740089319466","0.310427757010973"
"Angestellte, qualifizierte Tätigkeiten","2018","Laendlicher Raum","Ost","1047","0.29279405566764","0.278479614286848","0.307108497048432"
"Selbstständige/ManagerInnen","2018","Staedtischer Raum","West","983","0.0615509555660203","0.0579594101100728","0.0651425010219678"
"Selbstständige/ManagerInnen","2018","Staedtischer Raum","Ost","113","0.0637621319841665","0.0535663661270596","0.0739578978412735"
"Selbstständige/ManagerInnen","2018","Laendlicher Raum","West","286","0.0544832340945913","0.0488598678675394","0.0601066003216433"
"Selbstständige/ManagerInnen","2018","Laendlicher Raum","Ost","214","0.0596271066904859","0.0521782049641532","0.0670760084168185"
"In Ausbildung","2018","Staedtischer Raum","West","1336","0.0657403592119092","0.0620368924625822","0.0694438259612362"
"In Ausbildung","2018","Staedtischer Raum","Ost","144","0.0615411360077066","0.0515126421763593","0.0715696298390539"
"In Ausbildung","2018","Laendlicher Raum","West","460","0.0516889439785628","0.0462035913922595","0.057174296564866"
"In Ausbildung","2018","Laendlicher Raum","Ost","203","0.0375172823131152","0.0315396048083354","0.0434949598178949"
"In Rente oder Pension","2018","Staedtischer Raum","West","2900","0.253858783624908","0.247355012760422","0.260362554489394"
"In Rente oder Pension","2018","Staedtischer Raum","Ost","485","0.244229054455079","0.226300755021213","0.262157353888944"
"In Rente oder Pension","2018","Laendlicher Raum","West","1134","0.267181076674219","0.256218024091538","0.278144129256901"
"In Rente oder Pension","2018","Laendlicher Raum","Ost","1006","0.306295275737609","0.291794948586533","0.320795602888686"
"Arbeitslose","2018","Staedtischer Raum","West","1535","0.0443645053907994","0.0412875402406547","0.0474414705409441"
"Arbeitslose","2018","Staedtischer Raum","Ost","241","0.0595942524592917","0.0497154304063103","0.0694730745122731"
"Arbeitslose","2018","Laendlicher Raum","West","451","0.036436436442509","0.0317940804151141","0.0410787924699039"
"Arbeitslose","2018","Laendlicher Raum","Ost","381","0.0682835155467643","0.0603490048236939","0.0762180262698347"
"Sonstige Nichterwerbspersonen","2018","Staedtischer Raum","West","2102","0.0635694020636567","0.0599233700256989","0.0672154341016144"
"Sonstige Nichterwerbspersonen","2018","Staedtischer Raum","Ost","165","0.0505866825621693","0.0414415270199692","0.0597318381043693"
"Sonstige Nichterwerbspersonen","2018","Laendlicher Raum","West","699","0.0537551103085591","0.0481672960204099","0.0593429245967083"
"Sonstige Nichterwerbspersonen","2018","Laendlicher Raum","Ost","263","0.0394745146290974","0.0333491327271202","0.0455998965310745"
"Beamte","2018","Staedtischer Raum","West","624","0.0377238112376101","0.0348766224114249","0.0405710000637953"
"Beamte","2018","Staedtischer Raum","Ost","42","0.0191350661480854","0.0134181091538661","0.0248520231423047"
"Beamte","2018","Laendlicher Raum","West","248","0.0389461767163505","0.0341528549638863","0.0437394984688148"
"Beamte","2018","Laendlicher Raum","Ost","79","0.020850178445199","0.0163554879850744","0.0253448689053236"
"Angestellte, einfache Tätigkeiten","2019","Staedtischer Raum","West","2629","0.151526721061766","0.146117133394013","0.156936308729518"
"Angestellte, einfache Tätigkeiten","2019","Staedtischer Raum","Ost","300","0.152099267254116","0.136905366041002","0.167293168467229"
"Angestellte, einfache Tätigkeiten","2019","Laendlicher Raum","West","1200","0.190917580322688","0.181009961684229","0.200825198961146"
"Angestellte, einfache Tätigkeiten","2019","Laendlicher Raum","Ost","643","0.162172172366924","0.150554301028158","0.173790043705691"
"Angestellte, qualifizierte Tätigkeiten","2019","Staedtischer Raum","West","4562","0.323096445485638","0.316040910442419","0.330151980528857"
"Angestellte, qualifizierte Tätigkeiten","2019","Staedtischer Raum","Ost","628","0.356439182472604","0.336175389069695","0.376702975875513"
"Angestellte, qualifizierte Tätigkeiten","2019","Laendlicher Raum","West","1578","0.305584346272075","0.293971859258903","0.317196833285248"
"Angestellte, qualifizierte Tätigkeiten","2019","Laendlicher Raum","Ost","987","0.290708503434914","0.276396440103998","0.305020566765829"
"Selbstständige/ManagerInnen","2019","Staedtischer Raum","West","1978","0.0660989310717879","0.0623505121611492","0.0698473499824267"
"Selbstständige/ManagerInnen","2019","Staedtischer Raum","Ost","263","0.0724909205938326","0.0615202260156543","0.0834616151720109"
"Selbstständige/ManagerInnen","2019","Laendlicher Raum","West","578","0.0654418294374518","0.059207628105472","0.0716760307694315"
"Selbstständige/ManagerInnen","2019","Laendlicher Raum","Ost","440","0.0615095161034007","0.0539368798397938","0.0690821523670076"
"In Ausbildung","2019","Staedtischer Raum","West","1152","0.0601344220660849","0.0565477232568964","0.0637211208752733"
"In Ausbildung","2019","Staedtischer Raum","Ost","127","0.0587249460244713","0.0487777009069946","0.0686721911419481"
"In Ausbildung","2019","Laendlicher Raum","West","396","0.0487292519537383","0.0433017888245825","0.0541567150828941"
"In Ausbildung","2019","Laendlicher Raum","Ost","181","0.0462336672027555","0.0396151428630889","0.0528521915424222"
"In Rente oder Pension","2019","Staedtischer Raum","West","2851","0.255401301111119","0.248822100105567","0.26198050211667"
"In Rente oder Pension","2019","Staedtischer Raum","Ost","459","0.253200273608326","0.2348024100976","0.271598137119051"
"In Rente oder Pension","2019","Laendlicher Raum","West","1104","0.263125022333813","0.25202489609118","0.274225148576446"
"In Rente oder Pension","2019","Laendlicher Raum","Ost","983","0.315890399470933","0.301238563059431","0.330542235882436"
"Arbeitslose","2019","Staedtischer Raum","West","1333","0.04083056949384","0.037844906061579","0.043816232926101"
"Arbeitslose","2019","Staedtischer Raum","Ost","196","0.0555522399555698","0.0458611418469799","0.0652433380641597"
"Arbeitslose","2019","Laendlicher Raum","West","418","0.0341684071537802","0.0295889604517677","0.0387478538557927"
"Arbeitslose","2019","Laendlicher Raum","Ost","295","0.0585312152937299","0.0511324757651316","0.0659299548223283"
"Sonstige Nichterwerbspersonen","2019","Staedtischer Raum","West","1800","0.0641028651637523","0.0604075350142953","0.0677981953132092"
"Sonstige Nichterwerbspersonen","2019","Staedtischer Raum","Ost","133","0.0332765626780169","0.0256881037878423","0.0408650215681915"
"Sonstige Nichterwerbspersonen","2019","Laendlicher Raum","West","545","0.0525857861814122","0.0469590821436513","0.058212490219173"
"Sonstige Nichterwerbspersonen","2019","Laendlicher Raum","Ost","258","0.0423183337655784","0.035973271745911","0.0486633957852458"
"Beamte","2019","Staedtischer Raum","West","572","0.0388087445460124","0.0358948745726109","0.041722614519414"
"Beamte","2019","Staedtischer Raum","Ost","40","0.0182166074130643","0.0125584526471821","0.0238747621789465"
"Beamte","2019","Laendlicher Raum","West","226","0.0394477763450417","0.0345407126768992","0.0443548400131843"
"Beamte","2019","Laendlicher Raum","Ost","80","0.0226361923617639","0.0179481576429183","0.0273242270806095"
"Angestellte, einfache Tätigkeiten","2020","Staedtischer Raum","West","3282","0.159803844434096","0.154428869478118","0.165178819390074"
"Angestellte, einfache Tätigkeiten","2020","Staedtischer Raum","Ost","336","0.146649219522789","0.131897117538419","0.161401321507158"
"Angestellte, einfache Tätigkeiten","2020","Laendlicher Raum","West","1321","0.182143994006967","0.172381211807909","0.191906776206024"
"Angestellte, einfache Tätigkeiten","2020","Laendlicher Raum","Ost","638","0.168146428066401","0.156090778049589","0.180202078083213"
"Angestellte, qualifizierte Tätigkeiten","2020","Staedtischer Raum","West","4898","0.314900256560132","0.30808698187778","0.321713531242484"
"Angestellte, qualifizierte Tätigkeiten","2020","Staedtischer Raum","Ost","649","0.355800885622099","0.335836138799749","0.375765632444449"
"Angestellte, qualifizierte Tätigkeiten","2020","Laendlicher Raum","West","1596","0.301238491334239","0.289633429251948","0.312843553416531"
"Angestellte, qualifizierte Tätigkeiten","2020","Laendlicher Raum","Ost","977","0.295561054237477","0.280852545309389","0.310269563165565"
"Selbstständige/ManagerInnen","2020","Staedtischer Raum","West","1549","0.062496003944165","0.0589453759175997","0.0660466319707304"
"Selbstständige/ManagerInnen","2020","Staedtischer Raum","Ost","214","0.0657495812448587","0.0554141553063418","0.0760850071833757"
"Selbstständige/ManagerInnen","2020","Laendlicher Raum","West","431","0.06037946238343","0.0543545793429067","0.0664043454239532"
"Selbstständige/ManagerInnen","2020","Laendlicher Raum","Ost","343","0.0610055995322172","0.0532905322703211","0.0687206667941133"
"In Ausbildung","2020","Staedtischer Raum","West","1333","0.0622425478383749","0.0586986480605659","0.0657864476161839"
"In Ausbildung","2020","Staedtischer Raum","Ost","138","0.0552084543881296","0.0456844184241236","0.0647324903521357"
"In Ausbildung","2020","Laendlicher Raum","West","405","0.0498283214433426","0.0443244672691702","0.0553321756175151"
"In Ausbildung","2020","Laendlicher Raum","Ost","171","0.0443042541144346","0.0376713165879762","0.0509371916408931"
"In Rente oder Pension","2020","Staedtischer Raum","West","2767","0.253302655379705","0.246923184442785","0.259682126316624"
"In Rente oder Pension","2020","Staedtischer Raum","Ost","439","0.253319991013867","0.235183543346379","0.271456438681354"
"In Rente oder Pension","2020","Laendlicher Raum","West","1039","0.256318374736767","0.245274762605702","0.267361986867832"
"In Rente oder Pension","2020","Laendlicher Raum","Ost","954","0.301090175274112","0.286303101802753","0.315877248745471"
"Arbeitslose","2020","Staedtischer Raum","West","1164","0.0392217716356894","0.0363742458304158","0.042069297440963"
"Arbeitslose","2020","Staedtischer Raum","Ost","209","0.06084975990027","0.0508808607045221","0.0708186590960178"
"Arbeitslose","2020","Laendlicher Raum","West","360","0.0373042992557489","0.0325108105483749","0.0420977879631229"
"Arbeitslose","2020","Laendlicher Raum","Ost","260","0.0593603884902206","0.0517433988527924","0.0669773781276488"
"Sonstige Nichterwerbspersonen","2020","Staedtischer Raum","West","2267","0.0691723783132862","0.065450231718051","0.0728945249085213"
"Sonstige Nichterwerbspersonen","2020","Staedtischer Raum","Ost","184","0.0422563406658615","0.033867135446658","0.0506455458850651"
"Sonstige Nichterwerbspersonen","2020","Laendlicher Raum","West","617","0.0690801806502926","0.062665712991177","0.0754946483094082"
"Sonstige Nichterwerbspersonen","2020","Laendlicher Raum","Ost","272","0.0471861839028149","0.0403512421686649","0.054021125636965"
"Beamte","2020","Staedtischer Raum","West","593","0.0388605418945518","0.0360256263964419","0.0416954573926617"
"Beamte","2020","Staedtischer Raum","Ost","40","0.0201657676421255","0.0143039282293343","0.0260276070549167"
"Beamte","2020","Laendlicher Raum","West","235","0.043706876189213","0.0385355950430735","0.0488781573353525"
"Beamte","2020","Laendlicher Raum","Ost","82","0.023345916382322","0.0184784919950409","0.0282133407696031"
