"beruf","year","bildungsniveau","n","percent","lower_confidence","upper_confidence"
"In Rente oder Pension","2017","(noch) kein Abschluss","102","0.128784325883806","0.116419303760947","0.141149348006666"
"In Rente oder Pension","2017","Hauptschule","2618","0.445093875567369","0.434252954481718","0.455934796653021"
"In Rente oder Pension","2017","Realschule","1197","0.210807610752418","0.201247764358999","0.220367457145837"
"In Rente oder Pension","2017","(Fach-)Abitur","308","0.107778613815213","0.0990059783422621","0.116551249288164"
"In Rente oder Pension","2017","AkademikerIn","1274","0.213644379831952","0.204194543264949","0.223094216398955"
"Arbeitslose","2017","(noch) kein Abschluss","442","0.11724332509385","0.105367463662801","0.129119186524899"
"Arbeitslose","2017","Hauptschule","728","0.0607023401823775","0.0554935729285361","0.0659111074362189"
"Arbeitslose","2017","Realschule","311","0.0449355253410936","0.0400800966072232","0.0497909540749641"
"Arbeitslose","2017","(Fach-)Abitur","331","0.0403087332954293","0.0347446602986844","0.0458728062921741"
"Arbeitslose","2017","AkademikerIn","354","0.0202324603530641","0.0169864123636598","0.0234785083424685"
"Sonstige Nichterwerbspersonen","2017","(noch) kein Abschluss","1427","0.300465092191156","0.283541121663203","0.317389062719108"
"Sonstige Nichterwerbspersonen","2017","Hauptschule","951","0.0482808028769276","0.0436048268997514","0.0529567788541037"
"Sonstige Nichterwerbspersonen","2017","Realschule","422","0.0489421215389332","0.0438854913135494","0.0539987517643169"
"Sonstige Nichterwerbspersonen","2017","(Fach-)Abitur","731","0.0649670994630348","0.0579946133599186","0.0719395855661511"
"Sonstige Nichterwerbspersonen","2017","AkademikerIn","685","0.0467362452324213","0.0418699045117829","0.0516025859530596"
"Beamte","2017","(noch) kein Abschluss","","","",""
"Beamte","2017","Hauptschule","42","0.00531292622861047","0.00372715423054505","0.00689869822667589"
"Beamte","2017","Realschule","162","0.0198933512395759","0.0166206454113114","0.0231660570678403"
"Beamte","2017","(Fach-)Abitur","132","0.0350080753650068","0.0298084335280262","0.0402077172019875"
"Beamte","2017","AkademikerIn","714","0.108570019719972","0.101397567892921","0.115742471547023"
"Angestellte, einfache Tätigkeiten","2018","(noch) kein Abschluss","360","0.175630943261587","0.160951301861952","0.190310584661223"
"Angestellte, einfache Tätigkeiten","2018","Hauptschule","1872","0.222559338557047","0.213198856644582","0.231919820469513"
"Angestellte, einfache Tätigkeiten","2018","Realschule","1275","0.178775390299561","0.169616320250538","0.187934460348584"
"Angestellte, einfache Tätigkeiten","2018","(Fach-)Abitur","947","0.188262619103833","0.176969408567201","0.199555829640464"
"Angestellte, einfache Tätigkeiten","2018","AkademikerIn","442","0.0492383419107886","0.0441464275786941","0.0543302562428832"
"Angestellte, qualifizierte Tätigkeiten","2018","(noch) kein Abschluss","51","0.0239456650282907","0.0180476681610656","0.0298436618955158"
"Angestellte, qualifizierte Tätigkeiten","2018","Hauptschule","1229","0.177084754969651","0.168494425650825","0.185675084288477"
"Angestellte, qualifizierte Tätigkeiten","2018","Realschule","2667","0.399360272217392","0.387652992570263","0.411067551864521"
"Angestellte, qualifizierte Tätigkeiten","2018","(Fach-)Abitur","1449","0.366792409140908","0.352870114215918","0.380714704065898"
"Angestellte, qualifizierte Tätigkeiten","2018","AkademikerIn","2774","0.432350990707105","0.420692247945546","0.444009733468663"
"Selbstständige/ManagerInnen","2018","(noch) kein Abschluss","","","",""
"Selbstständige/ManagerInnen","2018","Hauptschule","208","0.0293460549676734","0.0255481093033628","0.0331440006319841"
"Selbstständige/ManagerInnen","2018","Realschule","363","0.0586494716959042","0.0530328616431129","0.0642660817486955"
"Selbstständige/ManagerInnen","2018","(Fach-)Abitur","255","0.0646310138479275","0.0575280505455816","0.0717339771502733"
"Selbstständige/ManagerInnen","2018","AkademikerIn","720","0.107148111912927","0.099869048199366","0.114427175626488"
"In Ausbildung","2018","(noch) kein Abschluss","408","0.218900658797534","0.202948085130808","0.23485323246426"
"In Ausbildung","2018","Hauptschule","242","0.0180047718406299","0.0150125749197704","0.0209969687614894"
"In Ausbildung","2018","Realschule","382","0.0414878179683351","0.0367210320164735","0.0462546039201968"
"In Ausbildung","2018","(Fach-)Abitur","640","0.136320852007753","0.126408311691548","0.146233392323959"
"In Ausbildung","2018","AkademikerIn","198","0.0277714475396799","0.0239044224214082","0.0316384726579517"
"In Rente oder Pension","2018","(noch) kein Abschluss","105","0.130135565763794","0.11715547054951","0.143115660978078"
"In Rente oder Pension","2018","Hauptschule","2534","0.446688064838137","0.435500672594214","0.45787545708206"
"In Rente oder Pension","2018","Realschule","1227","0.217976740480992","0.208107551899289","0.227845929062695"
"In Rente oder Pension","2018","(Fach-)Abitur","327","0.112086093666091","0.102972515991814","0.121199671340368"
"In Rente oder Pension","2018","AkademikerIn","1281","0.217551037987828","0.207841420121976","0.227260655853679"
"Arbeitslose","2018","(noch) kein Abschluss","649","0.143241733507733","0.129726672061299","0.156756794954167"
"Arbeitslose","2018","Hauptschule","811","0.0596092964845776","0.0542814361267193","0.0649371568424359"
"Arbeitslose","2018","Realschule","274","0.0383758758020386","0.0337839130107474","0.0429678385933299"
"Arbeitslose","2018","(Fach-)Abitur","347","0.0350425174366796","0.0297302572047151","0.0403547776686441"
"Arbeitslose","2018","AkademikerIn","357","0.0215028008795732","0.0180891361981327","0.0249164655610137"
"Sonstige Nichterwerbspersonen","2018","(noch) kein Abschluss","982","0.282726566804412","0.265353368725964","0.300099764882859"
"Sonstige Nichterwerbspersonen","2018","Hauptschule","657","0.0418710483312059","0.0373638095046071","0.0463782871578047"
"Sonstige Nichterwerbspersonen","2018","Realschule","389","0.0466745624261857","0.0416322789998373","0.0517168458525341"
"Sonstige Nichterwerbspersonen","2018","(Fach-)Abitur","517","0.066497362853954","0.0592997648111612","0.0736949608967468"
"Sonstige Nichterwerbspersonen","2018","AkademikerIn","484","0.0418070951510094","0.0370968336292474","0.0465173566727714"
"Beamte","2018","(noch) kein Abschluss","","","",""
"Beamte","2018","Hauptschule","33","0.00483667001107791","0.00327545728341456","0.00639788273874127"
"Beamte","2018","Realschule","146","0.0186998691095912","0.0154617952764498","0.0219379429427327"
"Beamte","2018","(Fach-)Abitur","121","0.0303671319428543","0.0254099694385363","0.0353242944471722"
"Beamte","2018","AkademikerIn","680","0.102630173911089","0.0954882237965456","0.109772124025633"
"Angestellte, einfache Tätigkeiten","2019","(noch) kein Abschluss","463","0.218345574265133","0.201786429789879","0.234904718740388"
"Angestellte, einfache Tätigkeiten","2019","Hauptschule","1630","0.212838810224762","0.203206743292774","0.222470877156751"
"Angestellte, einfache Tätigkeiten","2019","Realschule","1198","0.1811623630245","0.172024145987892","0.190300580061108"
"Angestellte, einfache Tätigkeiten","2019","(Fach-)Abitur","868","0.176302224667596","0.16537032819734","0.187234121137852"
"Angestellte, einfache Tätigkeiten","2019","AkademikerIn","452","0.0469887326465736","0.0422229819053595","0.0517544833877876"
"Angestellte, qualifizierte Tätigkeiten","2019","(noch) kein Abschluss","39","0.0330918643721153","0.0259219902998842","0.0402617384443463"
"Angestellte, qualifizierte Tätigkeiten","2019","Hauptschule","1112","0.181262761318575","0.172197322911454","0.190328199725697"
"Angestellte, qualifizierte Tätigkeiten","2019","Realschule","2510","0.391206408238217","0.379627527033943","0.402785289442491"
"Angestellte, qualifizierte Tätigkeiten","2019","(Fach-)Abitur","1458","0.385189433067456","0.37122926935804","0.399149596776872"
"Angestellte, qualifizierte Tätigkeiten","2019","AkademikerIn","2657","0.418789537938087","0.407678616826018","0.429900459050155"
"Selbstständige/ManagerInnen","2019","(noch) kein Abschluss","36","0.0223613809208562","0.016434901409723","0.0282878604319894"
"Selbstständige/ManagerInnen","2019","Hauptschule","353","0.0327915491025476","0.0286006881491627","0.0369824100559324"
"Selbstständige/ManagerInnen","2019","Realschule","738","0.0592774061864517","0.0536746210829951","0.0648801912899083"
"Selbstständige/ManagerInnen","2019","(Fach-)Abitur","545","0.0669804323358519","0.0598090642103301","0.0741518004613737"
"Selbstständige/ManagerInnen","2019","AkademikerIn","1574","0.12510006929009","0.117649432255456","0.132550706324724"
"In Ausbildung","2019","(noch) kein Abschluss","357","0.220715118321845","0.204091618257068","0.237338618386621"
"In Ausbildung","2019","Hauptschule","213","0.0173310756664116","0.0142600841685876","0.0204020671642356"
"In Ausbildung","2019","Realschule","362","0.0437901256553878","0.0389350803188967","0.0486451709918789"
"In Ausbildung","2019","(Fach-)Abitur","578","0.123701357449219","0.114256487777917","0.133146227120522"
"In Ausbildung","2019","AkademikerIn","172","0.024023268515072","0.0205748400586319","0.027471696971512"
"In Rente oder Pension","2019","(noch) kein Abschluss","91","0.116640819203991","0.103774561463303","0.129507076944679"
"In Rente oder Pension","2019","Hauptschule","2388","0.452591580312877","0.440878497455215","0.464304663170539"
"In Rente oder Pension","2019","Realschule","1285","0.229975264407899","0.219990875629277","0.239959653186521"
"In Rente oder Pension","2019","(Fach-)Abitur","346","0.111409548426515","0.102383561598875","0.120435535254155"
"In Rente oder Pension","2019","AkademikerIn","1349","0.216612828522171","0.207335653393352","0.225890003650989"
"Arbeitslose","2019","(noch) kein Abschluss","594","0.131646379074236","0.118094139453398","0.145198618695075"
"Arbeitslose","2019","Hauptschule","652","0.05468210270118","0.0493318562572714","0.0600323491450887"
"Arbeitslose","2019","Realschule","259","0.0382610148673835","0.0337097151599027","0.0428123145748643"
"Arbeitslose","2019","(Fach-)Abitur","296","0.0306463500497691","0.0257019549056625","0.0355907451938756"
"Arbeitslose","2019","AkademikerIn","291","0.0166074214263858","0.0137293603432571","0.0194854825095144"
"Sonstige Nichterwerbspersonen","2019","(noch) kein Abschluss","810","0.2546536237908","0.237190887105971","0.272116360475628"
"Sonstige Nichterwerbspersonen","2019","Hauptschule","560","0.0428540072275785","0.038088083851081","0.0476199306040761"
"Sonstige Nichterwerbspersonen","2019","Realschule","336","0.037747313386285","0.0332254631805841","0.042269163591986"
"Sonstige Nichterwerbspersonen","2019","(Fach-)Abitur","462","0.077009415147354","0.0693613211771363","0.0846575091175717"
"Sonstige Nichterwerbspersonen","2019","AkademikerIn","427","0.0483843590061805","0.0435518939491462","0.0532168240632148"
"Beamte","2019","(noch) kein Abschluss","","","",""
"Beamte","2019","Hauptschule","","","",""
"Beamte","2019","Realschule","136","0.0185801042338757","0.0153761958865742","0.0217840125811772"
"Beamte","2019","(Fach-)Abitur","115","0.0287612388562386","0.023966671050216","0.0335558066622613"
"Beamte","2019","AkademikerIn","652","0.103493782655441","0.0966338599266236","0.110353705384258"
"Angestellte, einfache Tätigkeiten","2020","(noch) kein Abschluss","586","0.197628169061532","0.182301100754602","0.212955237368463"
"Angestellte, einfache Tätigkeiten","2020","Hauptschule","1712","0.219227099580916","0.209357360101708","0.229096839060125"
"Angestellte, einfache Tätigkeiten","2020","Realschule","1175","0.187201041125586","0.177565825668413","0.196836256582759"
"Angestellte, einfache Tätigkeiten","2020","(Fach-)Abitur","1125","0.179128389488957","0.168542933497156","0.189713845480757"
"Angestellte, einfache Tätigkeiten","2020","AkademikerIn","624","0.052020644398063","0.0470775318063977","0.0569637569897284"
"Angestellte, qualifizierte Tätigkeiten","2020","(noch) kein Abschluss","49","0.0220373935588316","0.0163868780515935","0.0276879090660696"
"Angestellte, qualifizierte Tätigkeiten","2020","Hauptschule","1058","0.172418463039875","0.163407037762509","0.181429888317241"
"Angestellte, qualifizierte Tätigkeiten","2020","Realschule","2269","0.382188436982612","0.370185638374735","0.39419123559049"
"Angestellte, qualifizierte Tätigkeiten","2020","(Fach-)Abitur","1565","0.377184724368808","0.363805023062547","0.390564425675068"
"Angestellte, qualifizierte Tätigkeiten","2020","AkademikerIn","2969","0.42473313031703","0.413730261125273","0.435735999508788"
"Selbstständige/ManagerInnen","2020","(noch) kein Abschluss","38","0.0207792402784687","0.0152888657485975","0.0262696148083398"
"Selbstständige/ManagerInnen","2020","Hauptschule","263","0.0297987382833329","0.0257424757124242","0.0338550008542416"
"Selbstständige/ManagerInnen","2020","Realschule","532","0.0543675650405852","0.0487668064628665","0.0599683236183039"
"Selbstständige/ManagerInnen","2020","(Fach-)Abitur","402","0.0660201658096121","0.0591653340954399","0.0728749975237843"
"Selbstständige/ManagerInnen","2020","AkademikerIn","1252","0.115341501655559","0.108231105033501","0.122451898277617"
"In Ausbildung","2020","(noch) kein Abschluss","372","0.186052024106477","0.171073729929167","0.201030318283786"
"In Ausbildung","2020","Hauptschule","222","0.0170331403320116","0.0139463082531983","0.0201199724108249"
"In Ausbildung","2020","Realschule","335","0.0444023614819313","0.039314253736529","0.0494904692273336"
"In Ausbildung","2020","(Fach-)Abitur","675","0.138572707792022","0.129035134076742","0.148110281507302"
"In Ausbildung","2020","AkademikerIn","208","0.0199954915203965","0.0168795214467105","0.0231114615940826"
"In Rente oder Pension","2020","(noch) kein Abschluss","81","0.11892791984785","0.106468596305762","0.131387243389938"
"In Rente oder Pension","2020","Hauptschule","2187","0.44824055615535","0.43637667831058","0.460104434000119"
"In Rente oder Pension","2020","Realschule","1241","0.230299255298355","0.219899504050101","0.240699006546609"
"In Rente oder Pension","2020","(Fach-)Abitur","339","0.108404188101708","0.0998220246278402","0.116986351575575"
"In Rente oder Pension","2020","AkademikerIn","1306","0.217754591284956","0.208567704363778","0.226941478206133"
"Arbeitslose","2020","(noch) kein Abschluss","440","0.101478917432131","0.0898564354587102","0.113101399405552"
"Arbeitslose","2020","Hauptschule","619","0.0543364517275618","0.0489287819106173","0.0597441215445063"
"Arbeitslose","2020","Realschule","256","0.0371684381551208","0.0324956289748434","0.0418412473353982"
"Arbeitslose","2020","(Fach-)Abitur","278","0.0350497319075654","0.0299729961620548","0.040126467653076"
"Arbeitslose","2020","AkademikerIn","242","0.0192904463660468","0.016228803424337","0.0223520893077566"
"Sonstige Nichterwerbspersonen","2020","(noch) kein Abschluss","1024","0.350204347326527","0.33184336130996","0.368565333343093"
"Sonstige Nichterwerbspersonen","2020","Hauptschule","659","0.0537939985796473","0.0484118464729872","0.0591761506863073"
"Sonstige Nichterwerbspersonen","2020","Realschule","350","0.0427959171057882","0.0377965023077742","0.0477953319038022"
"Sonstige Nichterwerbspersonen","2020","(Fach-)Abitur","552","0.0689195578452418","0.0619267018370062","0.0759124138534773"
"Sonstige Nichterwerbspersonen","2020","AkademikerIn","493","0.0463684169429801","0.0416876755598184","0.0510491583261419"
"Beamte","2020","(noch) kein Abschluss","","","",""
"Beamte","2020","Hauptschule","30","0.0051515523013058","0.00344372589381439","0.00685937870879722"
"Beamte","2020","Realschule","138","0.0215769848100211","0.0179879767038845","0.0251659929161577"
"Beamte","2020","(Fach-)Abitur","105","0.0267205346860871","0.0222687813308489","0.0311722880413253"
"Beamte","2020","AkademikerIn","659","0.104495777514968","0.0976865728360544","0.111304982193882"
