"beruf","year","bula_h","n","percent","lower_confidence","upper_confidence"
"Angestellte, qualifizierte Tätigkeiten","1992","Mecklenburg-Vorpommern","136","0.292124326724164","0.248478530606696","0.335770122841632"
"Angestellte, qualifizierte Tätigkeiten","1992","Sachsen","422","0.317795383614363","0.291012144400906","0.344578622827821"
"Angestellte, qualifizierte Tätigkeiten","1992","Sachsen-Anhalt","294","0.332208601727875","0.298983578914735","0.365433624541015"
"Angestellte, qualifizierte Tätigkeiten","1992","Thüringen","242","0.311876064985709","0.277082503137181","0.346669626834237"
"Selbstständige/ManagerInnen","1992","Schleswig-Holstein","","","",""
"Selbstständige/ManagerInnen","1992","Hamburg","","","",""
"Selbstständige/ManagerInnen","1992","Niedersachsen","56","0.0580001860461024","0.0432905365057534","0.0727098355864514"
"Selbstständige/ManagerInnen","1992","Bremen","","","",""
"Selbstständige/ManagerInnen","1992","Nordrhein-Westfalen","147","0.0633902950078048","0.0538749460359109","0.0729056439796986"
"Selbstständige/ManagerInnen","1992","Hessen","44","0.045676088416531","0.032399739925448","0.058952436907614"
"Selbstständige/ManagerInnen","1992","Rheinland-Pfalz,Saarland","","","",""
"Selbstständige/ManagerInnen","1992","Baden-Württemberg","94","0.0614565878704093","0.0502235495583916","0.072689626182427"
"Selbstständige/ManagerInnen","1992","Bayern","118","0.0762232987321233","0.0633689190505421","0.0890776784137046"
"Selbstständige/ManagerInnen","1992","Saarland","","","",""
"Selbstständige/ManagerInnen","1992","Berlin","","","",""
"Selbstständige/ManagerInnen","1992","Brandenburg","31","0.0403263364643424","0.0253180090254327","0.055334663903252"
"Selbstständige/ManagerInnen","1992","Mecklenburg-Vorpommern","","","",""
"Selbstständige/ManagerInnen","1992","Sachsen","55","0.0473698923016787","0.0351506203258891","0.0595891642774683"
"Selbstständige/ManagerInnen","1992","Sachsen-Anhalt","37","0.0408779381997312","0.0269103676830706","0.0548455087163919"
"Selbstständige/ManagerInnen","1992","Thüringen","","","",""
"In Ausbildung","1992","Schleswig-Holstein","","","",""
"In Ausbildung","1992","Hamburg","","","",""
"In Ausbildung","1992","Niedersachsen","94","0.0813880971133421","0.0641809565892905","0.0985952376373938"
"In Ausbildung","1992","Bremen","","","",""
"In Ausbildung","1992","Nordrhein-Westfalen","266","0.0877310673618535","0.0766833601382482","0.0987787745854587"
"In Ausbildung","1992","Hessen","82","0.0750248845032238","0.0582733737408094","0.0917763952656382"
"In Ausbildung","1992","Rheinland-Pfalz,Saarland","59","0.0692334782021751","0.0498668250087388","0.0886001313956114"
"In Ausbildung","1992","Baden-Württemberg","158","0.0800761197313407","0.0673816871986091","0.0927705522640723"
"In Ausbildung","1992","Bayern","129","0.0690095147165011","0.0567308579538431","0.0812881714791591"
"In Ausbildung","1992","Saarland","","","",""
"In Ausbildung","1992","Berlin","63","0.086646658300118","0.0640994478196308","0.109193868780605"
"In Ausbildung","1992","Brandenburg","61","0.0756488726199992","0.0554746949631227","0.0958230502768757"
"In Ausbildung","1992","Mecklenburg-Vorpommern","30","0.0471065954089179","0.0267716466406886","0.0674415441771473"
"In Ausbildung","1992","Sachsen","92","0.0596384272280081","0.0460163760092802","0.073260478446736"
"In Ausbildung","1992","Sachsen-Anhalt","61","0.0665865431779994","0.0490004364579908","0.0841726498980081"
"In Ausbildung","1992","Thüringen","51","0.0624221052425102","0.0442524193066909","0.0805917911783295"
"In Rente oder Pension","1992","Schleswig-Holstein","52","0.233331893819056","0.182975549209759","0.283688238428354"
"In Rente oder Pension","1992","Hamburg","42","0.345139854145419","0.269561377699265","0.420718330591573"
"In Rente oder Pension","1992","Niedersachsen","181","0.252861560419598","0.2255086104431","0.280214510396097"
"In Rente oder Pension","1992","Bremen","36","0.495045144929868","0.393430735915542","0.596659553944194"
"In Rente oder Pension","1992","Nordrhein-Westfalen","366","0.22081882366743","0.204620454989382","0.237017192345478"
"In Rente oder Pension","1992","Hessen","165","0.279750222071131","0.251206337603604","0.308294106538658"
"In Rente oder Pension","1992","Rheinland-Pfalz,Saarland","127","0.253662242588544","0.220467313617428","0.286857171559659"
"In Rente oder Pension","1992","Baden-Württemberg","236","0.210280283884643","0.191220340647206","0.22934022712208"
"In Rente oder Pension","1992","Bayern","253","0.234359461915447","0.213839457148964","0.254879466681929"
"In Rente oder Pension","1992","Saarland","","","",""
"In Rente oder Pension","1992","Berlin","89","0.221611859408643","0.1883235221308","0.254900196686485"
"In Rente oder Pension","1992","Brandenburg","128","0.259655496004444","0.22620582802159","0.293105163987298"
"In Rente oder Pension","1992","Mecklenburg-Vorpommern","77","0.264434889864425","0.222104720885988","0.306765058842862"
"In Rente oder Pension","1992","Sachsen","238","0.292089426556591","0.265932958591292","0.318245894521889"
"In Rente oder Pension","1992","Sachsen-Anhalt","145","0.269061029206386","0.237778244982311","0.300343813430461"
"In Rente oder Pension","1992","Thüringen","133","0.281100643187889","0.247337761861638","0.31486352451414"
"Arbeitslose","1992","Schleswig-Holstein","","","",""
"Arbeitslose","1992","Hamburg","","","",""
"Arbeitslose","1992","Niedersachsen","35","0.025958026014877","0.0159514179084693","0.0359646341212846"
"Arbeitslose","1992","Bremen","","","",""
"Arbeitslose","1992","Nordrhein-Westfalen","95","0.0354121184119986","0.0281947169727647","0.0426295198512324"
"Arbeitslose","1992","Hessen","34","0.0285227295609579","0.0179375518798222","0.0391079072420936"
"Arbeitslose","1992","Rheinland-Pfalz,Saarland","","","",""
"Arbeitslose","1992","Baden-Württemberg","58","0.0197340098149653","0.0132287376246366","0.026239282005294"
"Arbeitslose","1992","Bayern","45","0.021760977664716","0.0146931582529719","0.0288287970764601"
"Arbeitslose","1992","Saarland","","","",""
"Arbeitslose","1992","Berlin","56","0.0859445268703123","0.0634802269728858","0.108408826767739"
"Arbeitslose","1992","Brandenburg","78","0.112654830014266","0.0885337179484947","0.136775942080036"
"Arbeitslose","1992","Mecklenburg-Vorpommern","66","0.168758234656184","0.132810110880193","0.204706358432176"
"Arbeitslose","1992","Sachsen","156","0.133234975888741","0.113687450129096","0.152782501648387"
"Arbeitslose","1992","Sachsen-Anhalt","95","0.117136478248815","0.0944518164589681","0.139821140038662"
"Arbeitslose","1992","Thüringen","97","0.141206722743425","0.115052215640036","0.167361229846814"
"Sonstige Nichterwerbspersonen","1992","Schleswig-Holstein","35","0.123644573928306","0.0844531433291099","0.162836004527503"
"Sonstige Nichterwerbspersonen","1992","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","1992","Niedersachsen","142","0.135237066644458","0.113716255916101","0.156757877372814"
"Sonstige Nichterwerbspersonen","1992","Bremen","","","",""
"Sonstige Nichterwerbspersonen","1992","Nordrhein-Westfalen","394","0.127557971083847","0.114530620576669","0.140585321591025"
"Sonstige Nichterwerbspersonen","1992","Hessen","124","0.116722816772356","0.0963048414742596","0.137140792070453"
"Sonstige Nichterwerbspersonen","1992","Rheinland-Pfalz,Saarland","109","0.147162457774721","0.120134838387039","0.174190077162402"
"Sonstige Nichterwerbspersonen","1992","Baden-Württemberg","227","0.11713535894423","0.102094352290512","0.132176365597948"
"Sonstige Nichterwerbspersonen","1992","Bayern","225","0.129480626341271","0.11321707565406","0.145744177028482"
"Sonstige Nichterwerbspersonen","1992","Saarland","","","",""
"Sonstige Nichterwerbspersonen","1992","Berlin","33","0.0362633636331142","0.0212799514794725","0.0512467757867558"
"Sonstige Nichterwerbspersonen","1992","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","1992","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","1992","Sachsen","30","0.0241073173818082","0.0152844966556423","0.032930138107974"
"Sonstige Nichterwerbspersonen","1992","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","1992","Thüringen","","","",""
"Beamte","1992","Schleswig-Holstein","","","",""
"Beamte","1992","Hamburg","","","",""
"Beamte","1992","Niedersachsen","53","0.058783243387809","0.0439807859347496","0.0735857008408685"
"Beamte","1992","Bremen","","","",""
"Beamte","1992","Nordrhein-Westfalen","103","0.041446913683539","0.0336631760181201","0.0492306513489579"
"Beamte","1992","Hessen","35","0.0438447643744466","0.0308248129981163","0.0568647157507768"
"Beamte","1992","Rheinland-Pfalz,Saarland","","","",""
"Beamte","1992","Baden-Württemberg","50","0.0387851419590498","0.0297542891153696","0.0478159948027299"
"Beamte","1992","Bayern","64","0.048830648964543","0.0383906868347565","0.0592706110943296"
"Beamte","1992","Saarland","","","",""
"Beamte","1992","Berlin","","","",""
"Beamte","1992","Brandenburg","","","",""
"Beamte","1992","Mecklenburg-Vorpommern","","","",""
"Beamte","1992","Sachsen","","","",""
"Beamte","1992","Sachsen-Anhalt","","","",""
"Beamte","1992","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","1993","Schleswig-Holstein","50","0.135352510362486","0.0957048308263599","0.175000189898612"
"Angestellte, einfache Tätigkeiten","1993","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","1993","Niedersachsen","185","0.166963002288342","0.143589653952098","0.190336350624585"
"Angestellte, einfache Tätigkeiten","1993","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","1993","Nordrhein-Westfalen","521","0.155818068063607","0.141601164395118","0.170034971732097"
"Angestellte, einfache Tätigkeiten","1993","Hessen","215","0.171954595326308","0.147689935738851","0.196219254913765"
"Angestellte, einfache Tätigkeiten","1993","Rheinland-Pfalz,Saarland","115","0.152664047311887","0.124799351462235","0.180528743161539"
"Angestellte, einfache Tätigkeiten","1993","Baden-Württemberg","475","0.190350451783797","0.172087355563723","0.208613548003871"
"Angestellte, einfache Tätigkeiten","1993","Bayern","355","0.167976461704206","0.149754920730257","0.186198002678154"
"Angestellte, einfache Tätigkeiten","1993","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","1993","Berlin","106","0.178727818916359","0.147412718940156","0.210042918892562"
"Angestellte, einfache Tätigkeiten","1993","Brandenburg","93","0.134405432633835","0.107728619800413","0.161082245467256"
"Angestellte, einfache Tätigkeiten","1993","Mecklenburg-Vorpommern","62","0.141522771134723","0.107576026663036","0.175469515606409"
"Angestellte, einfache Tätigkeiten","1993","Sachsen","143","0.115772317990784","0.0970175538371764","0.134527082144391"
"Angestellte, einfache Tätigkeiten","1993","Sachsen-Anhalt","98","0.125316539725079","0.101430202213576","0.149202877236581"
"Angestellte, einfache Tätigkeiten","1993","Thüringen","120","0.157094960505371","0.129375195246656","0.184814725764085"
"Angestellte, qualifizierte Tätigkeiten","1993","Schleswig-Holstein","76","0.263410142018929","0.212360325194264","0.314459958843593"
"Angestellte, qualifizierte Tätigkeiten","1993","Hamburg","42","0.319158926467873","0.242488074258204","0.395829778677542"
"Angestellte, qualifizierte Tätigkeiten","1993","Niedersachsen","237","0.234504976955508","0.207951225771304","0.261058728139711"
"Angestellte, qualifizierte Tätigkeiten","1993","Bremen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1993","Nordrhein-Westfalen","617","0.263999172301634","0.246720175641679","0.281278168961589"
"Angestellte, qualifizierte Tätigkeiten","1993","Hessen","230","0.235202692518206","0.207929589451057","0.262475795585355"
"Angestellte, qualifizierte Tätigkeiten","1993","Rheinland-Pfalz,Saarland","159","0.252225615680425","0.218579263114698","0.285871968246152"
"Angestellte, qualifizierte Tätigkeiten","1993","Baden-Württemberg","438","0.266391589037579","0.245825992211116","0.286957185864041"
"Angestellte, qualifizierte Tätigkeiten","1993","Bayern","443","0.265309759501003","0.243790772191971","0.286828746810035"
"Angestellte, qualifizierte Tätigkeiten","1993","Saarland","","","",""
"Angestellte, qualifizierte Tätigkeiten","1993","Berlin","187","0.304748052278747","0.267124851078485","0.342371253479008"
"Angestellte, qualifizierte Tätigkeiten","1993","Brandenburg","216","0.320623589978217","0.284121205363323","0.357125974593112"
"Angestellte, qualifizierte Tätigkeiten","1993","Mecklenburg-Vorpommern","120","0.244953407593541","0.203069306606186","0.286837508580896"
"Angestellte, qualifizierte Tätigkeiten","1993","Sachsen","399","0.310272650738662","0.283155899265671","0.337389402211652"
"Angestellte, qualifizierte Tätigkeiten","1993","Sachsen-Anhalt","260","0.299176745309245","0.266140698042984","0.332212792575507"
"Angestellte, qualifizierte Tätigkeiten","1993","Thüringen","203","0.271515854890641","0.237637154216587","0.305394555564695"
"Selbstständige/ManagerInnen","1993","Schleswig-Holstein","","","",""
"Selbstständige/ManagerInnen","1993","Hamburg","","","",""
"Selbstständige/ManagerInnen","1993","Niedersachsen","64","0.0736483981900751","0.057278414570219","0.0900183818099312"
"Selbstständige/ManagerInnen","1993","Bremen","","","",""
"Selbstständige/ManagerInnen","1993","Nordrhein-Westfalen","138","0.06350728358039","0.053947632148486","0.073066935012294"
"Selbstständige/ManagerInnen","1993","Hessen","53","0.0572182289213452","0.0422829606521461","0.0721534971905443"
"Selbstständige/ManagerInnen","1993","Rheinland-Pfalz,Saarland","","","",""
"Selbstständige/ManagerInnen","1993","Baden-Württemberg","97","0.0685334913882568","0.056779538029875","0.0802874447466385"
"Selbstständige/ManagerInnen","1993","Bayern","103","0.0673821418438695","0.0551636571118291","0.0796006265759099"
"Selbstständige/ManagerInnen","1993","Saarland","","","",""
"Selbstständige/ManagerInnen","1993","Berlin","32","0.0487157328094435","0.0311201382754253","0.0663113273434616"
"Selbstständige/ManagerInnen","1993","Brandenburg","31","0.0412277734434081","0.0256781122029315","0.0567774346838848"
"Selbstständige/ManagerInnen","1993","Mecklenburg-Vorpommern","","","",""
"Selbstständige/ManagerInnen","1993","Sachsen","53","0.0442860627615427","0.032226690974639","0.0563454345484465"
"Selbstständige/ManagerInnen","1993","Sachsen-Anhalt","42","0.0517070378110968","0.0357311131750331","0.0676829624471606"
"Selbstständige/ManagerInnen","1993","Thüringen","","","",""
"In Ausbildung","1993","Schleswig-Holstein","","","",""
"In Ausbildung","1993","Hamburg","","","",""
"In Ausbildung","1993","Niedersachsen","92","0.0721624124550644","0.0559454255305083","0.0883793993796205"
"In Ausbildung","1993","Bremen","","","",""
"In Ausbildung","1993","Nordrhein-Westfalen","258","0.0871969880976441","0.0761379498281217","0.0982560263671665"
"In Ausbildung","1993","Hessen","73","0.0612124097068134","0.0457974056886127","0.0766274137250141"
"In Ausbildung","1993","Rheinland-Pfalz,Saarland","50","0.0611676686929303","0.0426018935228789","0.0797334438629818"
"In Ausbildung","1993","Baden-Württemberg","157","0.0815946978969519","0.0688597529199548","0.0943296428739491"
"In Ausbildung","1993","Bayern","127","0.0708769503785159","0.0583691134753058","0.0833847872817261"
"In Ausbildung","1993","Saarland","","","",""
"In Ausbildung","1993","Berlin","51","0.0807548049493932","0.0584851217398146","0.103024488158972"
"In Ausbildung","1993","Brandenburg","65","0.0843126664900854","0.0625812375135123","0.106044095466658"
"In Ausbildung","1993","Mecklenburg-Vorpommern","35","0.063238132407","0.0395339653572428","0.0869422994567571"
"In Ausbildung","1993","Sachsen","92","0.0632654577889468","0.048995628281019","0.0775352872968746"
