,Unnamed: 0,year,pgisced97,quintil_oecd,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
1342,1342,2018,First Stage of Tertiary Education,5th Quintile,Not compensated,0.20206,34,8758,0.14406,0.27247
1343,1343,2018,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,55,8758,0.64818,1.41046
1344,1344,2018,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.56392,134,8758,0.44793,0.69263
1345,1345,2018,Second Stage of Tertiary Education,2nd Quintile,Some of both,0.17191,51,8758,0.11851,0.23997
1346,1346,2018,Second Stage of Tertiary Education,2nd Quintile,Paid,0.07719,31,8758,0.04559,0.11408
1347,1347,2018,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.18698,46,8758,0.14347,0.24405
1348,1348,2018,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.65146,285,8758,0.55838,0.72706
1349,1349,2018,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.16755,63,8758,0.1203,0.2229
1350,1350,2018,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.18099,82,8758,0.15142,0.22083
1351,1351,2018,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.52019,388,8758,0.45877,0.58793
1352,1352,2018,Second Stage of Tertiary Education,4th Quintile,Some of both,0.1802,119,8758,0.14462,0.21737
1353,1353,2018,Second Stage of Tertiary Education,4th Quintile,Paid,0.03838,34,8758,0.02647,0.05412
1354,1354,2018,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.26124,162,8758,0.21209,0.30979
1355,1355,2018,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.48416,620,8758,0.44279,0.52996
1356,1356,2018,Second Stage of Tertiary Education,5th Quintile,Some of both,0.15953,188,8758,0.13341,0.18501
1357,1357,2018,Second Stage of Tertiary Education,5th Quintile,Paid,0.05076,63,8758,0.0385,0.06323
1358,1358,2018,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.30555,413,8758,0.27663,0.33759
1359,1359,2020,Lower Secondary Level,1st Quintile,Comp. time,0.43082,54,8442,0.31883,0.58045
1360,1360,2020,Lower Secondary Level,1st Quintile,Some of both,0.30193,46,8442,0.2237,0.39491
1361,1361,2020,Lower Secondary Level,1st Quintile,Paid,0.26724,40,8442,0.19282,0.35945
1362,1362,2020,Lower Secondary Level,2nd Quintile,Comp. time,0.6107,68,8442,0.45203,0.80595
1363,1363,2020,Lower Secondary Level,2nd Quintile,Some of both,0.3893,44,8442,0.26175,0.56114
1364,1364,2020,Lower Secondary Level,3rd Quintile,Comp. time,0.51522,70,8442,0.4077,0.62969
1365,1365,2020,Lower Secondary Level,3rd Quintile,Some of both,0.48478,35,8442,0.30573,0.68704
1366,1366,2020,Lower Secondary Level,4th Quintile,Comp. time,1.0,39,8442,0.68094,1.37043
1367,1367,2020,Upper Secondary Level,1st Quintile,Comp. time,0.54676,223,8442,0.45529,0.66912
1368,1368,2020,Upper Secondary Level,1st Quintile,Some of both,0.30105,150,8442,0.2323,0.36556
1369,1369,2020,Upper Secondary Level,1st Quintile,Paid,0.15219,72,8442,0.11471,0.18869
1370,1370,2020,Upper Secondary Level,2nd Quintile,Comp. time,0.44416,460,8442,0.39616,0.50087
1371,1371,2020,Upper Secondary Level,2nd Quintile,Some of both,0.32258,286,8442,0.27433,0.37217
1372,1372,2020,Upper Secondary Level,2nd Quintile,Paid,0.15722,141,8442,0.12571,0.19204
1373,1373,2020,Upper Secondary Level,2nd Quintile,Not compensated,0.07604,54,8442,0.05247,0.09948
1374,1374,2020,Upper Secondary Level,3rd Quintile,Comp. time,0.55682,498,8442,0.50603,0.62132
1375,1375,2020,Upper Secondary Level,3rd Quintile,Some of both,0.31285,284,8442,0.27677,0.3495
1376,1376,2020,Upper Secondary Level,3rd Quintile,Paid,0.09018,95,8442,0.06942,0.11153
1377,1377,2020,Upper Secondary Level,3rd Quintile,Not compensated,0.04015,42,8442,0.03064,0.05149
1378,1378,2020,Upper Secondary Level,4th Quintile,Comp. time,0.5604,520,8442,0.5095,0.61754
1379,1379,2020,Upper Secondary Level,4th Quintile,Some of both,0.24725,215,8442,0.21122,0.28933
1380,1380,2020,Upper Secondary Level,4th Quintile,Paid,0.12196,81,8442,0.08314,0.1597
1381,1381,2020,Upper Secondary Level,4th Quintile,Not compensated,0.07039,64,8442,0.04792,0.0956
1382,1382,2020,Upper Secondary Level,5th Quintile,Comp. time,0.58825,385,8442,0.52121,0.64296
1383,1383,2020,Upper Secondary Level,5th Quintile,Some of both,0.22467,138,8442,0.18838,0.27324
1384,1384,2020,Upper Secondary Level,5th Quintile,Paid,0.09932,54,8442,0.06918,0.13188
1385,1385,2020,Upper Secondary Level,5th Quintile,Not compensated,0.08777,74,8442,0.0615,0.11928
1386,1386,2020,Post-secondary Non-tertiary Level,1st Quintile,Comp. time,1.0,59,8442,0.63933,1.42703
1387,1387,2020,Post-secondary Non-tertiary Level,2nd Quintile,Comp. time,0.73108,128,8442,0.62015,0.85586
1388,1388,2020,Post-secondary Non-tertiary Level,2nd Quintile,Some of both,0.26892,45,8442,0.19427,0.35721
1389,1389,2020,Post-secondary Non-tertiary Level,3rd Quintile,Comp. time,0.68997,142,8442,0.57218,0.83872
1390,1390,2020,Post-secondary Non-tertiary Level,3rd Quintile,Some of both,0.31003,71,8442,0.23439,0.40274
1391,1391,2020,Post-secondary Non-tertiary Level,4th Quintile,Comp. time,0.72354,170,8442,0.58745,0.83637
1392,1392,2020,Post-secondary Non-tertiary Level,4th Quintile,Some of both,0.27646,50,8442,0.18889,0.36375
1393,1393,2020,Post-secondary Non-tertiary Level,5th Quintile,Comp. time,0.67487,147,8442,0.53279,0.80629
1394,1394,2020,Post-secondary Non-tertiary Level,5th Quintile,Some of both,0.18884,44,8442,0.13773,0.25283
1395,1395,2020,Post-secondary Non-tertiary Level,5th Quintile,Not compensated,0.13629,45,8442,0.09725,0.17825
1396,1396,2020,First Stage of Tertiary Education,2nd Quintile,Comp. time,1.0,45,8442,0.76024,1.28672
1397,1397,2020,First Stage of Tertiary Education,3rd Quintile,Comp. time,1.0,94,8442,0.78501,1.24459
1398,1398,2020,First Stage of Tertiary Education,4th Quintile,Comp. time,1.0,128,8442,0.7885,1.21183
1399,1399,2020,First Stage of Tertiary Education,5th Quintile,Comp. time,0.61796,115,8442,0.48113,0.74871
1400,1400,2020,First Stage of Tertiary Education,5th Quintile,Some of both,0.16,35,8442,0.09677,0.21169
1401,1401,2020,First Stage of Tertiary Education,5th Quintile,Not compensated,0.22203,41,8442,0.14949,0.28795
1402,1402,2020,Second Stage of Tertiary Education,1st Quintile,Comp. time,1.0,64,8442,0.73,1.29001
1403,1403,2020,Second Stage of Tertiary Education,2nd Quintile,Comp. time,0.72878,148,8442,0.54088,0.93606
1404,1404,2020,Second Stage of Tertiary Education,2nd Quintile,Some of both,0.13357,43,8442,0.08966,0.1907
1405,1405,2020,Second Stage of Tertiary Education,2nd Quintile,Not compensated,0.13764,39,8442,0.0921,0.18807
1406,1406,2020,Second Stage of Tertiary Education,3rd Quintile,Comp. time,0.61916,269,8442,0.54199,0.69849
1407,1407,2020,Second Stage of Tertiary Education,3rd Quintile,Some of both,0.2242,78,8442,0.15731,0.31306
1408,1408,2020,Second Stage of Tertiary Education,3rd Quintile,Not compensated,0.15664,85,8442,0.12425,0.20176
1409,1409,2020,Second Stage of Tertiary Education,4th Quintile,Comp. time,0.60526,430,8442,0.54273,0.68007
1410,1410,2020,Second Stage of Tertiary Education,4th Quintile,Some of both,0.16688,115,8442,0.12655,0.21398
1411,1411,2020,Second Stage of Tertiary Education,4th Quintile,Paid,0.03884,38,8442,0.03103,0.04972
1412,1412,2020,Second Stage of Tertiary Education,4th Quintile,Not compensated,0.18903,158,8442,0.15543,0.22312
1413,1413,2020,Second Stage of Tertiary Education,5th Quintile,Comp. time,0.52273,671,8442,0.46814,0.57738
1414,1414,2020,Second Stage of Tertiary Education,5th Quintile,Some of both,0.14197,192,8442,0.11796,0.16295
1415,1415,2020,Second Stage of Tertiary Education,5th Quintile,Paid,0.06528,84,8442,0.04897,0.08718
1416,1416,2020,Second Stage of Tertiary Education,5th Quintile,Not compensated,0.27001,437,8442,0.23329,0.30034
