"plb0195_h","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Teils, teils","2003","AkademikerIn","1 Einkommensschwächstes Quintil","20","","",""
"Teils, teils","2003","AkademikerIn","2","31","0.162943729866849","0.10958133242545","0.216306127308247"
"Teils, teils","2003","AkademikerIn","3","42","0.154859535808934","0.112710436587824","0.197008635030044"
"Teils, teils","2003","AkademikerIn","4","99","0.178891668901879","0.147063197579578","0.21072014022418"
"Teils, teils","2003","AkademikerIn","5 Einkommensstärkstes Quintil","114","0.1144236298265","0.0937299836294372","0.135117276023563"
"Bezahlt","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","5","","",""
"Bezahlt","2003","(noch) kein Abschluss","2","6","","",""
"Bezahlt","2003","(noch) kein Abschluss","3","8","","",""
"Bezahlt","2003","(noch) kein Abschluss","4","2","","",""
"Bezahlt","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2003","Hauptschule","1 Einkommensschwächstes Quintil","56","0.231202272406901","0.182340730347145","0.280063814466658"
"Bezahlt","2003","Hauptschule","2","127","0.188807177732707","0.157012245874781","0.220602109590634"
"Bezahlt","2003","Hauptschule","3","86","0.195193354084276","0.157989910811419","0.232396797357133"
"Bezahlt","2003","Hauptschule","4","76","0.168729414937442","0.134317487415695","0.203141342459189"
"Bezahlt","2003","Hauptschule","5 Einkommensstärkstes Quintil","24","","",""
"Bezahlt","2003","Realschule","1 Einkommensschwächstes Quintil","42","0.136690053845171","0.0995140248092675","0.173866082881074"
"Bezahlt","2003","Realschule","2","79","0.111247419857306","0.0866548632316442","0.135839976482967"
"Bezahlt","2003","Realschule","3","78","0.131602231985205","0.104664478114043","0.158539985856366"
"Bezahlt","2003","Realschule","4","41","0.0900058464841171","0.066952079508464","0.11305961345977"
"Bezahlt","2003","Realschule","5 Einkommensstärkstes Quintil","34","0.100223349522372","0.0708314455093619","0.129615253535383"
"Bezahlt","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","19","","",""
"Bezahlt","2003","(Fach-)Abitur","2","28","","",""
"Bezahlt","2003","(Fach-)Abitur","3","25","","",""
"Bezahlt","2003","(Fach-)Abitur","4","15","","",""
"Bezahlt","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","19","","",""
"Bezahlt","2003","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Bezahlt","2003","AkademikerIn","2","17","","",""
"Bezahlt","2003","AkademikerIn","3","22","","",""
"Bezahlt","2003","AkademikerIn","4","23","","",""
"Bezahlt","2003","AkademikerIn","5 Einkommensstärkstes Quintil","42","0.0513635605209172","0.0370138344202379","0.0657132866215964"
"Nicht abgegolten","2003","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","3","","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2003","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2003","Hauptschule","1 Einkommensschwächstes Quintil","16","","",""
"Nicht abgegolten","2003","Hauptschule","2","48","0.0866612066239616","0.0638044335432043","0.109517979704719"
"Nicht abgegolten","2003","Hauptschule","3","38","0.0750880121117233","0.0503513923109766","0.0998246319124701"
"Nicht abgegolten","2003","Hauptschule","4","50","0.101138710889913","0.0734343945054343","0.128843027274391"
"Nicht abgegolten","2003","Hauptschule","5 Einkommensstärkstes Quintil","47","0.193924590722905","0.139130039897338","0.248719141548473"
"Nicht abgegolten","2003","Realschule","1 Einkommensschwächstes Quintil","36","0.0973866282945266","0.0653009137288409","0.129472342860212"
"Nicht abgegolten","2003","Realschule","2","73","0.117566122992194","0.0923748303121639","0.142757415672225"
"Nicht abgegolten","2003","Realschule","3","66","0.107520263926172","0.082836308889412","0.132204218962931"
"Nicht abgegolten","2003","Realschule","4","76","0.103107554691724","0.0786111321730414","0.127603977210406"
"Nicht abgegolten","2003","Realschule","5 Einkommensstärkstes Quintil","91","0.220415447181414","0.179843249668448","0.260987644694379"
"Nicht abgegolten","2003","(Fach-)Abitur","1 Einkommensschwächstes Quintil","14","","",""
"Nicht abgegolten","2003","(Fach-)Abitur","2","21","","",""
"Nicht abgegolten","2003","(Fach-)Abitur","3","32","0.136705813920839","0.0890949574868189","0.18431667035486"
"Nicht abgegolten","2003","(Fach-)Abitur","4","53","0.25270524213998","0.19666562049122","0.308744863788739"
"Nicht abgegolten","2003","(Fach-)Abitur","5 Einkommensstärkstes Quintil","66","0.286487147959146","0.227013431795816","0.345960864122476"
"Nicht abgegolten","2003","AkademikerIn","1 Einkommensschwächstes Quintil","23","","",""
"Nicht abgegolten","2003","AkademikerIn","2","44","0.198472654640608","0.140842645217861","0.256102664063355"
"Nicht abgegolten","2003","AkademikerIn","3","85","0.312945663601547","0.258921893969647","0.366969433233448"
"Nicht abgegolten","2003","AkademikerIn","4","184","0.294976827858463","0.257105011075416","0.33284864464151"
"Nicht abgegolten","2003","AkademikerIn","5 Einkommensstärkstes Quintil","465","0.476882274765131","0.444413084539676","0.509351464990586"
"Abgefeiert","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Abgefeiert","2004","(noch) kein Abschluss","2","3","","",""
"Abgefeiert","2004","(noch) kein Abschluss","3","3","","",""
"Abgefeiert","2004","(noch) kein Abschluss","4","3","","",""
"Abgefeiert","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Abgefeiert","2004","Hauptschule","1 Einkommensschwächstes Quintil","112","0.414062020906705","0.355418239165907","0.472705802647504"
"Abgefeiert","2004","Hauptschule","2","246","0.452824003293032","0.41040616874661","0.495241837839453"
"Abgefeiert","2004","Hauptschule","3","170","0.496448115464608","0.446439880679818","0.546456350249398"
"Abgefeiert","2004","Hauptschule","4","238","0.595524937742099","0.549509535368749","0.64154034011545"
"Abgefeiert","2004","Hauptschule","5 Einkommensstärkstes Quintil","82","0.441786630682181","0.371906513033","0.511666748331363"
"Abgefeiert","2004","Realschule","1 Einkommensschwächstes Quintil","155","0.514179275868386","0.457145465713934","0.571213086022839"
"Abgefeiert","2004","Realschule","2","314","0.539922080693392","0.499290341568737","0.580553819818046"
"Abgefeiert","2004","Realschule","3","323","0.589562134237704","0.549631857955211","0.629492410520197"
"Abgefeiert","2004","Realschule","4","325","0.538932684158722","0.499013274546682","0.578852093770761"
"Abgefeiert","2004","Realschule","5 Einkommensstärkstes Quintil","211","0.514450303111488","0.467429311492808","0.561471294730167"
"Abgefeiert","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","46","0.517250847753656","0.415691949183472","0.61880974632384"
"Abgefeiert","2004","(Fach-)Abitur","2","90","0.596300744748332","0.51906045541578","0.673541034080883"
"Abgefeiert","2004","(Fach-)Abitur","3","104","0.593656688807229","0.52130049753063","0.666012880083828"
"Abgefeiert","2004","(Fach-)Abitur","4","130","0.544405931809229","0.480731567973943","0.608080295644516"
"Abgefeiert","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","103","0.472133077922722","0.406757051524911","0.537509104320533"
"Abgefeiert","2004","AkademikerIn","1 Einkommensschwächstes Quintil","26","","",""
"Abgefeiert","2004","AkademikerIn","2","92","0.560524567658231","0.487406267733273","0.63364286758319"
"Abgefeiert","2004","AkademikerIn","3","144","0.500595782219096","0.442849830532499","0.558341733905693"
"Abgefeiert","2004","AkademikerIn","4","232","0.437052262485616","0.394254214078025","0.479850310893207"
"Abgefeiert","2004","AkademikerIn","5 Einkommensstärkstes Quintil","298","0.324484557505224","0.294586890739719","0.354382224270729"
"Teils, teils","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Teils, teils","2004","(noch) kein Abschluss","2","3","","",""
"Teils, teils","2004","(noch) kein Abschluss","3","2","","",""
"Teils, teils","2004","(noch) kein Abschluss","4","","","",""
"Teils, teils","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Teils, teils","2004","Hauptschule","1 Einkommensschwächstes Quintil","63","0.217178700945344","0.168087531511321","0.266269870379367"
"Teils, teils","2004","Hauptschule","2","128","0.232364824936964","0.196374739185629","0.268354910688299"
"Teils, teils","2004","Hauptschule","3","99","0.244092163716351","0.201129240706947","0.287055086725755"
"Teils, teils","2004","Hauptschule","4","88","0.192366711320332","0.155411181046627","0.229322241594036"
"Teils, teils","2004","Hauptschule","5 Einkommensstärkstes Quintil","45","0.198113648100711","0.142026825849221","0.254200470352202"
"Teils, teils","2004","Realschule","1 Einkommensschwächstes Quintil","68","0.212787698682673","0.166083462073581","0.259491935291766"
"Teils, teils","2004","Realschule","2","126","0.201170245841868","0.16848940954604","0.233851082137696"
"Teils, teils","2004","Realschule","3","133","0.216788689726258","0.183340578469971","0.250236800982545"
"Teils, teils","2004","Realschule","4","127","0.199113317640772","0.167133913300516","0.231092721981028"
"Teils, teils","2004","Realschule","5 Einkommensstärkstes Quintil","80","0.176276204275867","0.140426062502756","0.212126346048979"
"Teils, teils","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","16","","",""
"Teils, teils","2004","(Fach-)Abitur","2","28","","",""
"Teils, teils","2004","(Fach-)Abitur","3","36","0.219017759428166","0.158089088765283","0.279946430091048"
"Teils, teils","2004","(Fach-)Abitur","4","33","0.147672419590647","0.102313037862539","0.193031801318756"
"Teils, teils","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","34","0.164607096653443","0.116045411366756","0.213168781940129"
"Teils, teils","2004","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Teils, teils","2004","AkademikerIn","2","27","","",""
"Teils, teils","2004","AkademikerIn","3","34","0.114946683690628","0.0781096384872481","0.151783728894009"
"Teils, teils","2004","AkademikerIn","4","77","0.159531151809181","0.127936992686519","0.191125310931843"
"Teils, teils","2004","AkademikerIn","5 Einkommensstärkstes Quintil","118","0.126460894141036","0.10523617560829","0.147685612673783"
"Bezahlt","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","8","","",""
"Bezahlt","2004","(noch) kein Abschluss","2","6","","",""
"Bezahlt","2004","(noch) kein Abschluss","3","3","","",""
"Bezahlt","2004","(noch) kein Abschluss","4","1","","",""
"Bezahlt","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Bezahlt","2004","Hauptschule","1 Einkommensschwächstes Quintil","65","0.22282754519797","0.173281775078669","0.272373315317271"
"Bezahlt","2004","Hauptschule","2","102","0.207470631694662","0.17291600130595","0.242025262083374"
"Bezahlt","2004","Hauptschule","3","74","0.166340490469787","0.129094817820674","0.203586163118899"
"Bezahlt","2004","Hauptschule","4","68","0.127700793203921","0.0964085347382304","0.158993051669612"
"Bezahlt","2004","Hauptschule","5 Einkommensstärkstes Quintil","26","","",""
"Bezahlt","2004","Realschule","1 Einkommensschwächstes Quintil","39","0.161511915466474","0.119517860284353","0.203505970648595"
"Bezahlt","2004","Realschule","2","67","0.110672969331127","0.0850967881847228","0.13624915047753"
"Bezahlt","2004","Realschule","3","57","0.0950899757974252","0.0712786333119569","0.118901318282893"
"Bezahlt","2004","Realschule","4","61","0.116427839265902","0.0907425707305587","0.142113107801245"
"Bezahlt","2004","Realschule","5 Einkommensstärkstes Quintil","30","0.0650187889561441","0.0418222011100391","0.0882153768022491"
"Bezahlt","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","17","","",""
"Bezahlt","2004","(Fach-)Abitur","2","20","","",""
"Bezahlt","2004","(Fach-)Abitur","3","16","","",""
"Bezahlt","2004","(Fach-)Abitur","4","20","","",""
"Bezahlt","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Bezahlt","2004","AkademikerIn","1 Einkommensschwächstes Quintil","7","","",""
"Bezahlt","2004","AkademikerIn","2","12","","",""
"Bezahlt","2004","AkademikerIn","3","12","","",""
"Bezahlt","2004","AkademikerIn","4","29","","",""
"Bezahlt","2004","AkademikerIn","5 Einkommensstärkstes Quintil","34","0.0549573568028049","0.0404040642085888","0.069510649397021"
"Nicht abgegolten","2004","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","2","","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","3","1","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","4","","","",""
"Nicht abgegolten","2004","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nicht abgegolten","2004","Hauptschule","1 Einkommensschwächstes Quintil","31","0.145931732949981","0.103899292298341","0.187964173601621"
"Nicht abgegolten","2004","Hauptschule","2","53","0.107340540075342","0.0809623466253628","0.133718733525321"
"Nicht abgegolten","2004","Hauptschule","3","41","0.0931192303492544","0.0640537661001195","0.122184694598389"
"Nicht abgegolten","2004","Hauptschule","4","43","0.0844075577336477","0.0583430732684311","0.110472042198864"
"Nicht abgegolten","2004","Hauptschule","5 Einkommensstärkstes Quintil","41","0.222696715595781","0.16415042508333","0.281243006108231"
"Nicht abgegolten","2004","Realschule","1 Einkommensschwächstes Quintil","33","0.111521109982466","0.0756008739723003","0.147441345992632"
"Nicht abgegolten","2004","Realschule","2","71","0.148234704133614","0.119266665707345","0.177202742559882"
"Nicht abgegolten","2004","Realschule","3","70","0.0985592002386127","0.074363900629845","0.12275449984738"
"Nicht abgegolten","2004","Realschule","4","86","0.145526158934604","0.117286815250052","0.173765502619156"
"Nicht abgegolten","2004","Realschule","5 Einkommensstärkstes Quintil","113","0.244254703656501","0.203833204133027","0.284676203179975"
"Nicht abgegolten","2004","(Fach-)Abitur","1 Einkommensschwächstes Quintil","14","","",""
"Nicht abgegolten","2004","(Fach-)Abitur","2","17","","",""
"Nicht abgegolten","2004","(Fach-)Abitur","3","21","","",""
"Nicht abgegolten","2004","(Fach-)Abitur","4","52","0.233738429490748","0.179629649306463","0.287847209675033"
"Nicht abgegolten","2004","(Fach-)Abitur","5 Einkommensstärkstes Quintil","65","0.271636934234538","0.21338740100248","0.329886467466595"
"Nicht abgegolten","2004","AkademikerIn","1 Einkommensschwächstes Quintil","22","","",""
"Nicht abgegolten","2004","AkademikerIn","2","46","0.206543299865071","0.146904536529769","0.266182063200374"
"Nicht abgegolten","2004","AkademikerIn","3","98","0.35848696222537","0.303102075289628","0.413871849161112"
"Nicht abgegolten","2004","AkademikerIn","4","178","0.322688758375261","0.282351228494626","0.363026288255897"
"Nicht abgegolten","2004","AkademikerIn","5 Einkommensstärkstes Quintil","492","0.494097191550935","0.46216987799317","0.526024505108699"
"Abgefeiert","2005","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","3","","",""
"Abgefeiert","2005","(noch) kein Abschluss","2","4","","",""
"Abgefeiert","2005","(noch) kein Abschluss","3","2","","",""
"Abgefeiert","2005","(noch) kein Abschluss","4","4","","",""
"Abgefeiert","2005","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Abgefeiert","2005","Hauptschule","1 Einkommensschwächstes Quintil","99","0.46996806708888","0.405041811796099","0.534894322381661"
"Abgefeiert","2005","Hauptschule","2","221","0.445007404993424","0.400221151508201","0.489793658478648"
"Abgefeiert","2005","Hauptschule","3","176","0.490263208186898","0.438907935304487","0.541618481069309"
"Abgefeiert","2005","Hauptschule","4","221","0.61428519008924","0.567168546832873","0.661401833345608"
"Abgefeiert","2005","Hauptschule","5 Einkommensstärkstes Quintil","102","0.518016263752871","0.447338082362081","0.58869444514366"
