"plb0195_h","year","bildungsniveau","bula_h","n","percent","lower_confidence_percent","upper_confidence_percent"
"Bezahlt","2016","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Bezahlt","2016","(noch) kein Abschluss","Thueringen","","","",""
"Bezahlt","2016","Hauptschule","Schleswig-Holstein","","","",""
"Bezahlt","2016","Hauptschule","Hamburg","","","",""
"Bezahlt","2016","Hauptschule","Niedersachsen","","","",""
"Bezahlt","2016","Hauptschule","Bremen","","","",""
"Bezahlt","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Bezahlt","2016","Hauptschule","Hessen","","","",""
"Bezahlt","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Bezahlt","2016","Hauptschule","Bayern","","","",""
"Bezahlt","2016","Hauptschule","Saarland","","","",""
"Bezahlt","2016","Hauptschule","Berlin","","","",""
"Bezahlt","2016","Hauptschule","Brandenburg","","","",""
"Bezahlt","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2016","Hauptschule","Sachsen","","","",""
"Bezahlt","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Bezahlt","2016","Hauptschule","Thueringen","","","",""
"Bezahlt","2016","Realschule","Schleswig-Holstein","","","",""
"Bezahlt","2016","Realschule","Hamburg","","","",""
"Bezahlt","2016","Realschule","Niedersachsen","","","",""
"Bezahlt","2016","Realschule","Bremen","","","",""
"Bezahlt","2016","Realschule","Nordrhein-Westfalen","","","",""
"Bezahlt","2016","Realschule","Hessen","","","",""
"Bezahlt","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2016","Realschule","Baden-Wuerttemberg","","","",""
"Bezahlt","2016","Realschule","Bayern","","","",""
"Bezahlt","2016","Realschule","Saarland","","","",""
"Bezahlt","2016","Realschule","Berlin","","","",""
"Bezahlt","2016","Realschule","Brandenburg","","","",""
"Bezahlt","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2016","Realschule","Sachsen","","","",""
"Bezahlt","2016","Realschule","Sachsen-Anhalt","","","",""
"Bezahlt","2016","Realschule","Thueringen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Bezahlt","2016","(Fach-)Abitur","Hamburg","","","",""
"Bezahlt","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Bremen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Hessen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Bezahlt","2016","(Fach-)Abitur","Bayern","","","",""
"Bezahlt","2016","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","2016","(Fach-)Abitur","Berlin","","","",""
"Bezahlt","2016","(Fach-)Abitur","Brandenburg","","","",""
"Bezahlt","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2016","(Fach-)Abitur","Sachsen","","","",""
"Bezahlt","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Bezahlt","2016","(Fach-)Abitur","Thueringen","","","",""
"Bezahlt","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Bezahlt","2016","AkademikerIn","Hamburg","","","",""
"Bezahlt","2016","AkademikerIn","Niedersachsen","","","",""
"Bezahlt","2016","AkademikerIn","Bremen","","","",""
"Bezahlt","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Bezahlt","2016","AkademikerIn","Hessen","","","",""
"Bezahlt","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Bezahlt","2016","AkademikerIn","Bayern","","","",""
"Bezahlt","2016","AkademikerIn","Saarland","","","",""
"Bezahlt","2016","AkademikerIn","Berlin","","","",""
"Bezahlt","2016","AkademikerIn","Brandenburg","","","",""
"Bezahlt","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2016","AkademikerIn","Sachsen","","","",""
"Bezahlt","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Bezahlt","2016","AkademikerIn","Thueringen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Hamburg","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Bremen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Hessen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Bayern","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Saarland","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Berlin","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Sachsen","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2016","(noch) kein Abschluss","Thueringen","","","",""
"Nicht abgegolten","2016","Hauptschule","Schleswig-Holstein","","","",""
"Nicht abgegolten","2016","Hauptschule","Hamburg","","","",""
"Nicht abgegolten","2016","Hauptschule","Niedersachsen","","","",""
"Nicht abgegolten","2016","Hauptschule","Bremen","","","",""
"Nicht abgegolten","2016","Hauptschule","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2016","Hauptschule","Hessen","","","",""
"Nicht abgegolten","2016","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2016","Hauptschule","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2016","Hauptschule","Bayern","","","",""
"Nicht abgegolten","2016","Hauptschule","Saarland","","","",""
"Nicht abgegolten","2016","Hauptschule","Berlin","","","",""
"Nicht abgegolten","2016","Hauptschule","Brandenburg","","","",""
"Nicht abgegolten","2016","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2016","Hauptschule","Sachsen","","","",""
"Nicht abgegolten","2016","Hauptschule","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2016","Hauptschule","Thueringen","","","",""
"Nicht abgegolten","2016","Realschule","Schleswig-Holstein","","","",""
"Nicht abgegolten","2016","Realschule","Hamburg","","","",""
"Nicht abgegolten","2016","Realschule","Niedersachsen","","","",""
"Nicht abgegolten","2016","Realschule","Bremen","","","",""
"Nicht abgegolten","2016","Realschule","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2016","Realschule","Hessen","","","",""
"Nicht abgegolten","2016","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2016","Realschule","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2016","Realschule","Bayern","","","",""
"Nicht abgegolten","2016","Realschule","Saarland","","","",""
"Nicht abgegolten","2016","Realschule","Berlin","","","",""
"Nicht abgegolten","2016","Realschule","Brandenburg","","","",""
"Nicht abgegolten","2016","Realschule","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2016","Realschule","Sachsen","","","",""
"Nicht abgegolten","2016","Realschule","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2016","Realschule","Thueringen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Hamburg","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Niedersachsen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Bremen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Hessen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Bayern","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Saarland","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Berlin","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Brandenburg","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Sachsen","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2016","(Fach-)Abitur","Thueringen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Schleswig-Holstein","","","",""
"Nicht abgegolten","2016","AkademikerIn","Hamburg","","","",""
"Nicht abgegolten","2016","AkademikerIn","Niedersachsen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Bremen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Hessen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2016","AkademikerIn","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2016","AkademikerIn","Bayern","","","",""
"Nicht abgegolten","2016","AkademikerIn","Saarland","","","",""
"Nicht abgegolten","2016","AkademikerIn","Berlin","","","",""
"Nicht abgegolten","2016","AkademikerIn","Brandenburg","","","",""
"Nicht abgegolten","2016","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2016","AkademikerIn","Sachsen","","","",""
"Nicht abgegolten","2016","AkademikerIn","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2016","AkademikerIn","Thueringen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Hamburg","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Bremen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Hessen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Bayern","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Saarland","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Berlin","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Sachsen","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Abgefeiert","2017","(noch) kein Abschluss","Thueringen","","","",""
"Abgefeiert","2017","Hauptschule","Schleswig-Holstein","","","",""
"Abgefeiert","2017","Hauptschule","Hamburg","","","",""
"Abgefeiert","2017","Hauptschule","Niedersachsen","","","",""
"Abgefeiert","2017","Hauptschule","Bremen","","","",""
"Abgefeiert","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Abgefeiert","2017","Hauptschule","Hessen","","","",""
"Abgefeiert","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Abgefeiert","2017","Hauptschule","Bayern","","","",""
"Abgefeiert","2017","Hauptschule","Saarland","","","",""
"Abgefeiert","2017","Hauptschule","Berlin","","","",""
"Abgefeiert","2017","Hauptschule","Brandenburg","","","",""
"Abgefeiert","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2017","Hauptschule","Sachsen","","","",""
"Abgefeiert","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Abgefeiert","2017","Hauptschule","Thueringen","","","",""
"Abgefeiert","2017","Realschule","Schleswig-Holstein","","","",""
"Abgefeiert","2017","Realschule","Hamburg","","","",""
"Abgefeiert","2017","Realschule","Niedersachsen","","","",""
"Abgefeiert","2017","Realschule","Bremen","","","",""
"Abgefeiert","2017","Realschule","Nordrhein-Westfalen","","","",""
"Abgefeiert","2017","Realschule","Hessen","","","",""
"Abgefeiert","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","2017","Realschule","Baden-Wuerttemberg","","","",""
"Abgefeiert","2017","Realschule","Bayern","","","",""
"Abgefeiert","2017","Realschule","Saarland","","","",""
"Abgefeiert","2017","Realschule","Berlin","","","",""
"Abgefeiert","2017","Realschule","Brandenburg","","","",""
"Abgefeiert","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2017","Realschule","Sachsen","","","",""
"Abgefeiert","2017","Realschule","Sachsen-Anhalt","","","",""
"Abgefeiert","2017","Realschule","Thueringen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Hamburg","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Bremen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Hessen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Bayern","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Saarland","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Berlin","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Brandenburg","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Sachsen","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Abgefeiert","2017","(Fach-)Abitur","Thueringen","","","",""
"Abgefeiert","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Abgefeiert","2017","AkademikerIn","Hamburg","","","",""
"Abgefeiert","2017","AkademikerIn","Niedersachsen","","","",""
"Abgefeiert","2017","AkademikerIn","Bremen","","","",""
"Abgefeiert","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Abgefeiert","2017","AkademikerIn","Hessen","","","",""
"Abgefeiert","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Abgefeiert","2017","AkademikerIn","Baden-Wuerttemberg","","","",""
"Abgefeiert","2017","AkademikerIn","Bayern","","","",""
"Abgefeiert","2017","AkademikerIn","Saarland","","","",""
"Abgefeiert","2017","AkademikerIn","Berlin","","","",""
"Abgefeiert","2017","AkademikerIn","Brandenburg","","","",""
"Abgefeiert","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Abgefeiert","2017","AkademikerIn","Sachsen","","","",""
"Abgefeiert","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Abgefeiert","2017","AkademikerIn","Thueringen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Hamburg","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Bremen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Hessen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Bayern","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Saarland","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Berlin","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Sachsen","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Teils, teils","2017","(noch) kein Abschluss","Thueringen","","","",""
"Teils, teils","2017","Hauptschule","Schleswig-Holstein","","","",""
"Teils, teils","2017","Hauptschule","Hamburg","","","",""
"Teils, teils","2017","Hauptschule","Niedersachsen","","","",""
"Teils, teils","2017","Hauptschule","Bremen","","","",""
"Teils, teils","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Teils, teils","2017","Hauptschule","Hessen","","","",""
"Teils, teils","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Teils, teils","2017","Hauptschule","Bayern","","","",""
"Teils, teils","2017","Hauptschule","Saarland","","","",""
"Teils, teils","2017","Hauptschule","Berlin","","","",""
"Teils, teils","2017","Hauptschule","Brandenburg","","","",""
"Teils, teils","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2017","Hauptschule","Sachsen","","","",""
"Teils, teils","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Teils, teils","2017","Hauptschule","Thueringen","","","",""
"Teils, teils","2017","Realschule","Schleswig-Holstein","","","",""
"Teils, teils","2017","Realschule","Hamburg","","","",""
"Teils, teils","2017","Realschule","Niedersachsen","","","",""
"Teils, teils","2017","Realschule","Bremen","","","",""
"Teils, teils","2017","Realschule","Nordrhein-Westfalen","","","",""
"Teils, teils","2017","Realschule","Hessen","","","",""
"Teils, teils","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2017","Realschule","Baden-Wuerttemberg","","","",""
"Teils, teils","2017","Realschule","Bayern","","","",""
"Teils, teils","2017","Realschule","Saarland","","","",""
"Teils, teils","2017","Realschule","Berlin","","","",""
"Teils, teils","2017","Realschule","Brandenburg","","","",""
"Teils, teils","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2017","Realschule","Sachsen","","","",""
"Teils, teils","2017","Realschule","Sachsen-Anhalt","","","",""
"Teils, teils","2017","Realschule","Thueringen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Teils, teils","2017","(Fach-)Abitur","Hamburg","","","",""
"Teils, teils","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Bremen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Hessen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Teils, teils","2017","(Fach-)Abitur","Bayern","","","",""
"Teils, teils","2017","(Fach-)Abitur","Saarland","","","",""
"Teils, teils","2017","(Fach-)Abitur","Berlin","","","",""
"Teils, teils","2017","(Fach-)Abitur","Brandenburg","","","",""
"Teils, teils","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2017","(Fach-)Abitur","Sachsen","","","",""
"Teils, teils","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Teils, teils","2017","(Fach-)Abitur","Thueringen","","","",""
"Teils, teils","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Teils, teils","2017","AkademikerIn","Hamburg","","","",""
"Teils, teils","2017","AkademikerIn","Niedersachsen","","","",""
"Teils, teils","2017","AkademikerIn","Bremen","","","",""
"Teils, teils","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Teils, teils","2017","AkademikerIn","Hessen","","","",""
"Teils, teils","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Teils, teils","2017","AkademikerIn","Baden-Wuerttemberg","","","",""
"Teils, teils","2017","AkademikerIn","Bayern","","","",""
"Teils, teils","2017","AkademikerIn","Saarland","","","",""
"Teils, teils","2017","AkademikerIn","Berlin","","","",""
"Teils, teils","2017","AkademikerIn","Brandenburg","","","",""
"Teils, teils","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Teils, teils","2017","AkademikerIn","Sachsen","","","",""
"Teils, teils","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Teils, teils","2017","AkademikerIn","Thueringen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Hamburg","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Bremen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Hessen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Bayern","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Saarland","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Berlin","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Sachsen","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Bezahlt","2017","(noch) kein Abschluss","Thueringen","","","",""
"Bezahlt","2017","Hauptschule","Schleswig-Holstein","","","",""
"Bezahlt","2017","Hauptschule","Hamburg","","","",""
"Bezahlt","2017","Hauptschule","Niedersachsen","","","",""
"Bezahlt","2017","Hauptschule","Bremen","","","",""
"Bezahlt","2017","Hauptschule","Nordrhein-Westfalen","","","",""
"Bezahlt","2017","Hauptschule","Hessen","","","",""
"Bezahlt","2017","Hauptschule","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2017","Hauptschule","Baden-Wuerttemberg","","","",""
"Bezahlt","2017","Hauptschule","Bayern","","","",""
"Bezahlt","2017","Hauptschule","Saarland","","","",""
"Bezahlt","2017","Hauptschule","Berlin","","","",""
"Bezahlt","2017","Hauptschule","Brandenburg","","","",""
"Bezahlt","2017","Hauptschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2017","Hauptschule","Sachsen","","","",""
"Bezahlt","2017","Hauptschule","Sachsen-Anhalt","","","",""
"Bezahlt","2017","Hauptschule","Thueringen","","","",""
"Bezahlt","2017","Realschule","Schleswig-Holstein","","","",""
"Bezahlt","2017","Realschule","Hamburg","","","",""
"Bezahlt","2017","Realschule","Niedersachsen","","","",""
"Bezahlt","2017","Realschule","Bremen","","","",""
"Bezahlt","2017","Realschule","Nordrhein-Westfalen","","","",""
"Bezahlt","2017","Realschule","Hessen","","","",""
"Bezahlt","2017","Realschule","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2017","Realschule","Baden-Wuerttemberg","","","",""
"Bezahlt","2017","Realschule","Bayern","","","",""
"Bezahlt","2017","Realschule","Saarland","","","",""
"Bezahlt","2017","Realschule","Berlin","","","",""
"Bezahlt","2017","Realschule","Brandenburg","","","",""
"Bezahlt","2017","Realschule","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2017","Realschule","Sachsen","","","",""
"Bezahlt","2017","Realschule","Sachsen-Anhalt","","","",""
"Bezahlt","2017","Realschule","Thueringen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Schleswig-Holstein","","","",""
"Bezahlt","2017","(Fach-)Abitur","Hamburg","","","",""
"Bezahlt","2017","(Fach-)Abitur","Niedersachsen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Bremen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Nordrhein-Westfalen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Hessen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2017","(Fach-)Abitur","Baden-Wuerttemberg","","","",""
"Bezahlt","2017","(Fach-)Abitur","Bayern","","","",""
"Bezahlt","2017","(Fach-)Abitur","Saarland","","","",""
"Bezahlt","2017","(Fach-)Abitur","Berlin","","","",""
"Bezahlt","2017","(Fach-)Abitur","Brandenburg","","","",""
"Bezahlt","2017","(Fach-)Abitur","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2017","(Fach-)Abitur","Sachsen","","","",""
"Bezahlt","2017","(Fach-)Abitur","Sachsen-Anhalt","","","",""
"Bezahlt","2017","(Fach-)Abitur","Thueringen","","","",""
"Bezahlt","2017","AkademikerIn","Schleswig-Holstein","","","",""
"Bezahlt","2017","AkademikerIn","Hamburg","","","",""
"Bezahlt","2017","AkademikerIn","Niedersachsen","","","",""
"Bezahlt","2017","AkademikerIn","Bremen","","","",""
"Bezahlt","2017","AkademikerIn","Nordrhein-Westfalen","","","",""
"Bezahlt","2017","AkademikerIn","Hessen","","","",""
"Bezahlt","2017","AkademikerIn","Rheinland-Pfalz,Saarland","","","",""
"Bezahlt","2017","AkademikerIn","Baden-Wuerttemberg","","","",""
"Bezahlt","2017","AkademikerIn","Bayern","","","",""
"Bezahlt","2017","AkademikerIn","Saarland","","","",""
"Bezahlt","2017","AkademikerIn","Berlin","","","",""
"Bezahlt","2017","AkademikerIn","Brandenburg","","","",""
"Bezahlt","2017","AkademikerIn","Mecklenburg-Vorpommern","","","",""
"Bezahlt","2017","AkademikerIn","Sachsen","","","",""
"Bezahlt","2017","AkademikerIn","Sachsen-Anhalt","","","",""
"Bezahlt","2017","AkademikerIn","Thueringen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Schleswig-Holstein","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Hamburg","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Niedersachsen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Bremen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Nordrhein-Westfalen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Hessen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Baden-Wuerttemberg","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Bayern","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Saarland","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Berlin","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Brandenburg","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Sachsen","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Sachsen-Anhalt","","","",""
"Nicht abgegolten","2017","(noch) kein Abschluss","Thueringen","","","",""
"Nicht abgegolten","2017","Hauptschule","Schleswig-Holstein","","","",""
"Nicht abgegolten","2017","Hauptschule","Hamburg","","","",""
"Nicht abgegolten","2017","Hauptschule","Niedersachsen","","","",""
"Nicht abgegolten","2017","Hauptschule","Bremen","","","",""
