year,age_gr,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1999,17-29 y.,2nd Quintile,Comp. time,0.56422,111,203,0.49583,0.63260
1999,17-29 y.,2nd Quintile,Some of both,0.19067,46,203,0.13650,0.24485
1999,17-29 y.,2nd Quintile,Paid,0.14307,46,203,0.09478,0.19135
1999,17-29 y.,3rd Quintile,Comp. time,0.44335,118,257,0.38249,0.50420
1999,17-29 y.,3rd Quintile,Some of both,0.19728,48,257,0.14854,0.24603
1999,17-29 y.,3rd Quintile,Paid,0.20310,54,257,0.15381,0.25238
1999,17-29 y.,3rd Quintile,Not compensated,0.15628,37,257,0.11179,0.20076
1999,17-29 y.,4th Quintile,Comp. time,0.52562,129,275,0.46649,0.58474
1999,17-29 y.,4th Quintile,Some of both,0.20411,66,275,0.15638,0.25183
1999,17-29 y.,4th Quintile,Paid,0.12125,44,275,0.08260,0.15990
1999,17-29 y.,4th Quintile,Not compensated,0.14903,36,275,0.10686,0.19119
1999,17-29 y.,5th Quintile,Comp. time,0.42130,77,199,0.35252,0.49008
1999,17-29 y.,5th Quintile,Some of both,0.29541,59,199,0.23186,0.35896
1999,17-29 y.,5th Quintile,Paid,0.13991,31,199,0.09160,0.18823
1999,17-29 y.,5th Quintile,Not compensated,0.14337,32,199,0.09456,0.19219
1999,30-45 y.,1st Quintile,Comp. time,0.39855,120,305,0.34352,0.45359
1999,30-45 y.,1st Quintile,Some of both,0.21622,70,305,0.16995,0.26250
1999,30-45 y.,1st Quintile,Paid,0.24647,75,305,0.19802,0.29491
1999,30-45 y.,1st Quintile,Not compensated,0.13876,40,305,0.09990,0.17762
1999,30-45 y.,2nd Quintile,Comp. time,0.46295,243,523,0.42018,0.50573
1999,30-45 y.,2nd Quintile,Some of both,0.22791,119,523,0.19192,0.26389
1999,30-45 y.,2nd Quintile,Paid,0.20008,106,523,0.16576,0.23440
1999,30-45 y.,2nd Quintile,Not compensated,0.10906,55,523,0.08232,0.13580
1999,30-45 y.,3rd Quintile,Comp. time,0.45378,253,572,0.41295,0.49462
1999,30-45 y.,3rd Quintile,Some of both,0.24079,140,572,0.20572,0.27586
1999,30-45 y.,3rd Quintile,Paid,0.16849,107,572,0.13779,0.19919
1999,30-45 y.,3rd Quintile,Not compensated,0.13694,72,572,0.10874,0.16514
1999,30-45 y.,4th Quintile,Comp. time,0.47556,290,589,0.43520,0.51593
1999,30-45 y.,4th Quintile,Some of both,0.21518,128,589,0.18197,0.24840
1999,30-45 y.,4th Quintile,Paid,0.14800,85,589,0.11930,0.17670
1999,30-45 y.,4th Quintile,Not compensated,0.16125,86,589,0.13153,0.19098
1999,30-45 y.,5th Quintile,Comp. time,0.42464,211,499,0.38123,0.46805
1999,30-45 y.,5th Quintile,Some of both,0.24043,116,499,0.20290,0.27796
1999,30-45 y.,5th Quintile,Paid,0.07872,37,499,0.05507,0.10237
1999,30-45 y.,5th Quintile,Not compensated,0.25621,135,499,0.21787,0.29455
1999,46-65 y.,2nd Quintile,Comp. time,0.44530,75,154,0.36655,0.52406
1999,46-65 y.,2nd Quintile,Some of both,0.17782,34,154,0.11724,0.23841
1999,46-65 y.,2nd Quintile,Paid,0.24023,45,154,0.17254,0.30793
1999,46-65 y.,3rd Quintile,Comp. time,0.47711,102,213,0.40987,0.54435
1999,46-65 y.,3rd Quintile,Some of both,0.18329,50,213,0.13120,0.23537
1999,46-65 y.,3rd Quintile,Paid,0.22274,61,213,0.16673,0.27875
1999,46-65 y.,4th Quintile,Comp. time,0.53955,177,354,0.48755,0.59155
1999,46-65 y.,4th Quintile,Some of both,0.17973,61,354,0.13967,0.21978
1999,46-65 y.,4th Quintile,Paid,0.12938,49,354,0.09436,0.16439
1999,46-65 y.,4th Quintile,Not compensated,0.15135,67,354,0.11396,0.18873
1999,46-65 y.,5th Quintile,Comp. time,0.42789,195,471,0.38316,0.47262
1999,46-65 y.,5th Quintile,Some of both,0.16249,76,471,0.12914,0.19585
1999,46-65 y.,5th Quintile,Paid,0.06434,34,471,0.04216,0.08652
1999,46-65 y.,5th Quintile,Not compensated,0.34527,166,471,0.30229,0.38826
2000,17-29 y.,1st Quintile,Comp. time,0.47081,65,98,0.37148,0.57014
2000,17-29 y.,1st Quintile,Paid,0.19420,33,98,0.11547,0.27292
2000,17-29 y.,2nd Quintile,Comp. time,0.49598,88,132,0.41036,0.58160
2000,17-29 y.,2nd Quintile,Some of both,0.24661,44,132,0.17279,0.32042
2000,17-29 y.,3rd Quintile,Comp. time,0.56992,134,224,0.50494,0.63490
2000,17-29 y.,3rd Quintile,Some of both,0.24056,51,224,0.18446,0.29666
2000,17-29 y.,3rd Quintile,Paid,0.13404,39,224,0.08933,0.17876
2000,17-29 y.,4th Quintile,Comp. time,0.48776,122,269,0.42791,0.54760
2000,17-29 y.,4th Quintile,Some of both,0.22548,66,269,0.17545,0.27551
2000,17-29 y.,4th Quintile,Paid,0.15504,42,269,0.11171,0.19838
2000,17-29 y.,4th Quintile,Not compensated,0.13172,39,269,0.09123,0.17221
2000,17-29 y.,5th Quintile,Comp. time,0.50022,76,116,0.40883,0.59160
2000,17-29 y.,5th Quintile,Some of both,0.23951,40,116,0.16150,0.31751
2000,30-45 y.,1st Quintile,Comp. time,0.46310,107,220,0.39706,0.52914
2000,30-45 y.,1st Quintile,Some of both,0.23489,53,220,0.17874,0.29104
2000,30-45 y.,1st Quintile,Paid,0.21374,60,220,0.15945,0.26804
2000,30-45 y.,2nd Quintile,Comp. time,0.43958,226,501,0.39607,0.48309
2000,30-45 y.,2nd Quintile,Some of both,0.20838,104,501,0.17278,0.24398
2000,30-45 y.,2nd Quintile,Paid,0.23135,115,501,0.19439,0.26832
2000,30-45 y.,2nd Quintile,Not compensated,0.12068,56,501,0.09213,0.14924
2000,30-45 y.,3rd Quintile,Comp. time,0.48264,283,565,0.44140,0.52388
2000,30-45 y.,3rd Quintile,Some of both,0.21412,117,565,0.18026,0.24797
2000,30-45 y.,3rd Quintile,Paid,0.19464,104,565,0.16197,0.22732
2000,30-45 y.,3rd Quintile,Not compensated,0.10860,61,565,0.08292,0.13428
2000,30-45 y.,4th Quintile,Comp. time,0.48001,282,583,0.43942,0.52060
2000,30-45 y.,4th Quintile,Some of both,0.25153,143,583,0.21628,0.28678
2000,30-45 y.,4th Quintile,Paid,0.10445,68,583,0.07960,0.12930
2000,30-45 y.,4th Quintile,Not compensated,0.16401,90,583,0.13393,0.19410
2000,30-45 y.,5th Quintile,Comp. time,0.48296,243,523,0.44010,0.52583
2000,30-45 y.,5th Quintile,Some of both,0.17265,103,523,0.14022,0.20507
2000,30-45 y.,5th Quintile,Paid,0.07938,43,523,0.05619,0.10257
2000,30-45 y.,5th Quintile,Not compensated,0.26501,134,523,0.22715,0.30288
2000,46-65 y.,1st Quintile,Comp. time,0.43844,36,36,0.27405,0.60283
2000,46-65 y.,2nd Quintile,Comp. time,0.46229,72,136,0.37819,0.54639
2000,46-65 y.,2nd Quintile,Some of both,0.22957,31,136,0.15862,0.30051
2000,46-65 y.,2nd Quintile,Paid,0.21223,33,136,0.14326,0.28121
2000,46-65 y.,3rd Quintile,Comp. time,0.44517,118,257,0.38429,0.50605
2000,46-65 y.,3rd Quintile,Some of both,0.26661,67,257,0.21244,0.32077
2000,46-65 y.,3rd Quintile,Paid,0.13182,40,257,0.09038,0.17327
2000,46-65 y.,3rd Quintile,Not compensated,0.15640,32,257,0.11190,0.20089
2000,46-65 y.,4th Quintile,Comp. time,0.54542,195,379,0.49522,0.59562
2000,46-65 y.,4th Quintile,Some of both,0.16561,61,379,0.12813,0.20308
2000,46-65 y.,4th Quintile,Paid,0.17698,65,379,0.13851,0.21546
2000,46-65 y.,4th Quintile,Not compensated,0.11199,58,379,0.08020,0.14379
2000,46-65 y.,5th Quintile,Comp. time,0.45283,195,443,0.40642,0.49923
2000,46-65 y.,5th Quintile,Some of both,0.17811,82,443,0.14244,0.21378
2000,46-65 y.,5th Quintile,Paid,0.06325,31,443,0.04056,0.08594
2000,46-65 y.,5th Quintile,Not compensated,0.30581,135,443,0.26286,0.34877
2001,17-29 y.,1st Quintile,Comp. time,0.38756,99,249,0.32692,0.44819
2001,17-29 y.,1st Quintile,Some of both,0.21256,48,249,0.16164,0.26348
2001,17-29 y.,1st Quintile,Paid,0.18672,56,249,0.13822,0.23523
2001,17-29 y.,1st Quintile,Not compensated,0.21316,46,249,0.16219,0.26413
2001,17-29 y.,2nd Quintile,Comp. time,0.47287,128,253,0.41122,0.53451
2001,17-29 y.,2nd Quintile,Some of both,0.23862,71,253,0.18599,0.29124
2001,17-29 y.,2nd Quintile,Paid,0.21496,54,253,0.16424,0.26568
2001,17-29 y.,3rd Quintile,Comp. time,0.44260,165,351,0.39057,0.49464
2001,17-29 y.,3rd Quintile,Some of both,0.24155,75,351,0.19671,0.28639
2001,17-29 y.,3rd Quintile,Paid,0.18439,57,351,0.14376,0.22502
2001,17-29 y.,3rd Quintile,Not compensated,0.13146,54,351,0.09606,0.16686
2001,17-29 y.,4th Quintile,Comp. time,0.47494,169,347,0.42232,0.52756
2001,17-29 y.,4th Quintile,Some of both,0.25275,84,347,0.20696,0.29855
2001,17-29 y.,4th Quintile,Paid,0.17192,58,347,0.13217,0.21168
2001,17-29 y.,4th Quintile,Not compensated,0.10038,36,347,0.06872,0.13204
2001,17-29 y.,5th Quintile,Comp. time,0.51350,119,247,0.45104,0.57596
2001,17-29 y.,5th Quintile,Some of both,0.24591,55,247,0.19209,0.29972
2001,17-29 y.,5th Quintile,Paid,0.11638,35,247,0.07630,0.15645
2001,17-29 y.,5th Quintile,Not compensated,0.12421,38,247,0.08300,0.16543
2001,30-45 y.,1st Quintile,Comp. time,0.41286,158,393,0.36412,0.46160
2001,30-45 y.,1st Quintile,Some of both,0.19984,76,393,0.16026,0.23943
2001,30-45 y.,1st Quintile,Paid,0.29306,117,393,0.24800,0.33812
2001,30-45 y.,1st Quintile,Not compensated,0.09424,42,393,0.06531,0.12316
2001,30-45 y.,2nd Quintile,Comp. time,0.45470,340,764,0.41937,0.49003
2001,30-45 y.,2nd Quintile,Some of both,0.25456,194,764,0.22365,0.28547
2001,30-45 y.,2nd Quintile,Paid,0.18751,153,764,0.15982,0.21521
2001,30-45 y.,2nd Quintile,Not compensated,0.10323,77,764,0.08164,0.12481
2001,30-45 y.,3rd Quintile,Comp. time,0.47662,430,904,0.44405,0.50920
2001,30-45 y.,3rd Quintile,Some of both,0.22568,220,904,0.19841,0.25294
2001,30-45 y.,3rd Quintile,Paid,0.16712,145,904,0.14279,0.19146
2001,30-45 y.,3rd Quintile,Not compensated,0.13058,109,904,0.10860,0.15255
2001,30-45 y.,4th Quintile,Comp. time,0.48917,492,994,0.45808,0.52026
2001,30-45 y.,4th Quintile,Some of both,0.22227,217,994,0.19641,0.24813
2001,30-45 y.,4th Quintile,Paid,0.12725,124,994,0.10652,0.14798
2001,30-45 y.,4th Quintile,Not compensated,0.16131,161,994,0.13843,0.18419
2001,30-45 y.,5th Quintile,Comp. time,0.43004,356,852,0.39677,0.46330
2001,30-45 y.,5th Quintile,Some of both,0.23573,205,852,0.20721,0.26425
2001,30-45 y.,5th Quintile,Paid,0.07879,71,852,0.06069,0.09689
2001,30-45 y.,5th Quintile,Not compensated,0.25545,220,852,0.22615,0.28475
2001,46-65 y.,1st Quintile,Comp. time,0.42109,32,32,0.24728,0.59489
2001,46-65 y.,2nd Quintile,Comp. time,0.44619,123,252,0.38469,0.50769
2001,46-65 y.,2nd Quintile,Some of both,0.20472,62,252,0.15480,0.25464
2001,46-65 y.,2nd Quintile,Paid,0.23331,67,252,0.18099,0.28563
2001,46-65 y.,3rd Quintile,Comp. time,0.48378,226,483,0.43917,0.52840
2001,46-65 y.,3rd Quintile,Some of both,0.19036,100,483,0.15531,0.22540
2001,46-65 y.,3rd Quintile,Paid,0.22675,106,483,0.18936,0.26413
2001,46-65 y.,3rd Quintile,Not compensated,0.09912,51,483,0.07244,0.12579
2001,46-65 y.,4th Quintile,Comp. time,0.50531,319,640,0.46654,0.54408
2001,46-65 y.,4th Quintile,Some of both,0.20686,134,640,0.17546,0.23827
2001,46-65 y.,4th Quintile,Paid,0.16030,92,640,0.13186,0.18875
2001,46-65 y.,4th Quintile,Not compensated,0.12752,95,640,0.10166,0.15339
2001,46-65 y.,5th Quintile,Comp. time,0.42219,353,839,0.38875,0.45563
2001,46-65 y.,5th Quintile,Some of both,0.17252,143,839,0.14693,0.19810
2001,46-65 y.,5th Quintile,Paid,0.08495,69,839,0.06607,0.10383
2001,46-65 y.,5th Quintile,Not compensated,0.32035,274,839,0.28876,0.35194
2002,17-29 y.,1st Quintile,Comp. time,0.41593,73,143,0.33486,0.49699
2002,17-29 y.,1st Quintile,Some of both,0.16209,32,143,0.10147,0.22270
2002,17-29 y.,1st Quintile,Paid,0.24669,38,143,0.17579,0.31760
2002,17-29 y.,2nd Quintile,Comp. time,0.42211,107,250,0.36077,0.48346
2002,17-29 y.,2nd Quintile,Some of both,0.28298,70,250,0.22703,0.33893
2002,17-29 y.,2nd Quintile,Paid,0.13047,36,250,0.08863,0.17231
2002,17-29 y.,2nd Quintile,Not compensated,0.16443,37,250,0.11839,0.21047
2002,17-29 y.,3rd Quintile,Comp. time,0.50021,127,265,0.43990,0.56053
2002,17-29 y.,3rd Quintile,Some of both,0.17576,55,265,0.12984,0.22167
2002,17-29 y.,3rd Quintile,Paid,0.20743,46,265,0.15852,0.25634
2002,17-29 y.,3rd Quintile,Not compensated,0.11660,37,265,0.07789,0.15532
2002,17-29 y.,4th Quintile,Comp. time,0.53931,160,307,0.48346,0.59516
2002,17-29 y.,4th Quintile,Some of both,0.24034,71,307,0.19247,0.28822
2002,17-29 y.,4th Quintile,Paid,0.09071,32,307,0.05853,0.12289
2002,17-29 y.,4th Quintile,Not compensated,0.12963,44,307,0.09200,0.16727
2002,17-29 y.,5th Quintile,Comp. time,0.46333,149,312,0.40790,0.51875
2002,17-29 y.,5th Quintile,Some of both,0.28779,70,312,0.23747,0.33811
2002,17-29 y.,5th Quintile,Paid,0.09034,42,312,0.05848,0.12220
2002,17-29 y.,5th Quintile,Not compensated,0.15854,51,312,0.11795,0.19914
2002,30-45 y.,1st Quintile,Comp. time,0.44400,130,299,0.38759,0.50041
2002,30-45 y.,1st Quintile,Some of both,0.18489,61,299,0.14081,0.22897
2002,30-45 y.,1st Quintile,Paid,0.22619,69,299,0.17869,0.27369
2002,30-45 y.,1st Quintile,Not compensated,0.14491,39,299,0.10495,0.18488
2002,30-45 y.,2nd Quintile,Comp. time,0.45337,253,577,0.41271,0.49402
2002,30-45 y.,2nd Quintile,Some of both,0.23453,149,577,0.19992,0.26913
2002,30-45 y.,2nd Quintile,Paid,0.22939,124,577,0.19505,0.26372
2002,30-45 y.,2nd Quintile,Not compensated,0.08272,51,577,0.06022,0.10522
2002,30-45 y.,3rd Quintile,Comp. time,0.48266,356,745,0.44675,0.51857
2002,30-45 y.,3rd Quintile,Some of both,0.26085,205,745,0.22930,0.29241
2002,30-45 y.,3rd Quintile,Paid,0.13746,103,745,0.11272,0.16220
2002,30-45 y.,3rd Quintile,Not compensated,0.11903,81,745,0.09576,0.14229
2002,30-45 y.,4th Quintile,Comp. time,0.48180,464,931,0.44968,0.51391
2002,30-45 y.,4th Quintile,Some of both,0.24793,209,931,0.22018,0.27569
2002,30-45 y.,4th Quintile,Paid,0.10885,103,931,0.08883,0.12886
2002,30-45 y.,4th Quintile,Not compensated,0.16142,155,931,0.13778,0.18507
2002,30-45 y.,5th Quintile,Comp. time,0.46562,453,993,0.43458,0.49666
2002,30-45 y.,5th Quintile,Some of both,0.18105,195,993,0.15709,0.20501
2002,30-45 y.,5th Quintile,Paid,0.06953,72,993,0.05370,0.08536
2002,30-45 y.,5th Quintile,Not compensated,0.28380,273,993,0.25574,0.31185
2002,46-65 y.,1st Quintile,Comp. time,0.44154,40,40,0.28569,0.59739
2002,46-65 y.,2nd Quintile,Comp. time,0.45332,105,203,0.38467,0.52197
2002,46-65 y.,2nd Quintile,Some of both,0.21190,46,203,0.15555,0.26826
2002,46-65 y.,2nd Quintile,Paid,0.21855,52,203,0.16156,0.27554
2002,46-65 y.,3rd Quintile,Comp. time,0.51466,181,366,0.46339,0.56593
2002,46-65 y.,3rd Quintile,Some of both,0.20692,77,366,0.16536,0.24848
2002,46-65 y.,3rd Quintile,Paid,0.15813,58,366,0.12070,0.19556
2002,46-65 y.,3rd Quintile,Not compensated,0.12028,50,366,0.08691,0.15366
2002,46-65 y.,4th Quintile,Comp. time,0.56436,299,572,0.52368,0.60503
2002,46-65 y.,4th Quintile,Some of both,0.15520,106,572,0.12550,0.18490
2002,46-65 y.,4th Quintile,Paid,0.16031,82,572,0.13022,0.19041
2002,46-65 y.,4th Quintile,Not compensated,0.12013,85,572,0.09346,0.14680
2002,46-65 y.,5th Quintile,Comp. time,0.52890,430,918,0.49659,0.56121
2002,46-65 y.,5th Quintile,Some of both,0.16275,149,918,0.13886,0.18664
2002,46-65 y.,5th Quintile,Paid,0.06769,65,918,0.05143,0.08395
2002,46-65 y.,5th Quintile,Not compensated,0.24066,274,918,0.21300,0.26833
2003,17-29 y.,1st Quintile,Comp. time,0.50499,97,205,0.43638,0.57360
2003,17-29 y.,1st Quintile,Some of both,0.12153,33,205,0.07669,0.16637
2003,17-29 y.,1st Quintile,Paid,0.21031,40,205,0.15439,0.26624
2003,17-29 y.,1st Quintile,Not compensated,0.16317,35,205,0.11246,0.21388
2003,17-29 y.,2nd Quintile,Comp. time,0.53186,123,204,0.46321,0.60050
2003,17-29 y.,2nd Quintile,Some of both,0.20017,45,204,0.14512,0.25521
2003,17-29 y.,2nd Quintile,Paid,0.15535,36,204,0.10552,0.20518
2003,17-29 y.,3rd Quintile,Comp. time,0.53196,138,277,0.47309,0.59083
2003,17-29 y.,3rd Quintile,Some of both,0.21817,57,277,0.16944,0.26689
2003,17-29 y.,3rd Quintile,Paid,0.13699,42,277,0.09643,0.17756
2003,17-29 y.,3rd Quintile,Not compensated,0.11288,40,277,0.07555,0.15021
2003,17-29 y.,4th Quintile,Comp. time,0.52242,183,300,0.46580,0.57904
2003,17-29 y.,4th Quintile,Some of both,0.23950,75,300,0.19113,0.28788
2003,17-29 y.,4th Quintile,Not compensated,0.14074,42,300,0.10132,0.18016
2003,17-29 y.,5th Quintile,Comp. time,0.49618,141,301,0.43960,0.55276
2003,17-29 y.,5th Quintile,Some of both,0.18942,62,301,0.14508,0.23376
2003,17-29 y.,5th Quintile,Paid,0.12293,42,301,0.08577,0.16009
2003,17-29 y.,5th Quintile,Not compensated,0.19147,56,301,0.14695,0.23600
2003,30-45 y.,1st Quintile,Comp. time,0.51154,125,249,0.44933,0.57375
2003,30-45 y.,1st Quintile,Some of both,0.20620,67,249,0.15585,0.25656
2003,30-45 y.,1st Quintile,Paid,0.19947,57,249,0.14973,0.24920
2003,30-45 y.,2nd Quintile,Comp. time,0.46639,277,592,0.42617,0.50661
2003,30-45 y.,2nd Quintile,Some of both,0.25239,147,592,0.21737,0.28742
2003,30-45 y.,2nd Quintile,Paid,0.20217,115,592,0.16979,0.23455
2003,30-45 y.,2nd Quintile,Not compensated,0.07905,53,592,0.05730,0.10080
2003,30-45 y.,3rd Quintile,Comp. time,0.49417,376,738,0.45807,0.53026
2003,30-45 y.,3rd Quintile,Some of both,0.23638,178,738,0.20571,0.26705
2003,30-45 y.,3rd Quintile,Paid,0.13581,92,738,0.11108,0.16054
2003,30-45 y.,3rd Quintile,Not compensated,0.13364,92,738,0.10908,0.15821
2003,30-45 y.,4th Quintile,Comp. time,0.50061,465,911,0.46812,0.53310
2003,30-45 y.,4th Quintile,Some of both,0.23357,202,911,0.20608,0.26106
2003,30-45 y.,4th Quintile,Paid,0.10973,94,911,0.08942,0.13004
2003,30-45 y.,4th Quintile,Not compensated,0.15609,150,911,0.13251,0.17967
2003,30-45 y.,5th Quintile,Comp. time,0.48317,474,1046,0.45287,0.51347
2003,30-45 y.,5th Quintile,Some of both,0.16484,183,1046,0.14234,0.18734
2003,30-45 y.,5th Quintile,Paid,0.07689,72,1046,0.06074,0.09305
2003,30-45 y.,5th Quintile,Not compensated,0.27509,317,1046,0.24802,0.30217
2003,46-65 y.,1st Quintile,Comp. time,0.57954,49,49,0.43989,0.71919
2003,46-65 y.,2nd Quintile,Comp. time,0.53377,112,197,0.46393,0.60361
2003,46-65 y.,2nd Quintile,Some of both,0.19163,47,197,0.13653,0.24674
2003,46-65 y.,2nd Quintile,Paid,0.16034,38,197,0.10897,0.21171
2003,46-65 y.,3rd Quintile,Comp. time,0.50877,185,382,0.45857,0.55897
2003,46-65 y.,3rd Quintile,Some of both,0.20207,84,382,0.16175,0.24239
2003,46-65 y.,3rd Quintile,Paid,0.17328,61,382,0.13527,0.21128
2003,46-65 y.,3rd Quintile,Not compensated,0.11588,52,382,0.08374,0.14802
2003,46-65 y.,4th Quintile,Comp. time,0.57567,344,646,0.53753,0.61381
2003,46-65 y.,4th Quintile,Some of both,0.18179,121,646,0.15203,0.21156
2003,46-65 y.,4th Quintile,Paid,0.12863,80,646,0.10279,0.15447
2003,46-65 y.,4th Quintile,Not compensated,0.11391,101,646,0.08939,0.13843
2003,46-65 y.,5th Quintile,Comp. time,0.47543,531,1296,0.44823,0.50263
2003,46-65 y.,5th Quintile,Some of both,0.12906,172,1296,0.11080,0.14732
2003,46-65 y.,5th Quintile,Paid,0.06859,79,1296,0.05482,0.08236
2003,46-65 y.,5th Quintile,Not compensated,0.32691,514,1296,0.30136,0.35246
2004,17-29 y.,1st Quintile,Comp. time,0.43140,83,162,0.35490,0.50791
2004,17-29 y.,1st Quintile,Some of both,0.20095,37,162,0.13905,0.26285
2004,17-29 y.,1st Quintile,Paid,0.21399,42,162,0.15064,0.27735
2004,17-29 y.,2nd Quintile,Comp. time,0.37133,89,184,0.30133,0.44134
2004,17-29 y.,2nd Quintile,Some of both,0.28742,58,184,0.22185,0.35299
2004,17-29 y.,2nd Quintile,Not compensated,0.20923,37,184,0.15030,0.26817
2004,17-29 y.,3rd Quintile,Comp. time,0.49646,138,276,0.43736,0.55555
2004,17-29 y.,3rd Quintile,Some of both,0.22770,70,276,0.17814,0.27727
2004,17-29 y.,3rd Quintile,Paid,0.15150,32,276,0.10912,0.19387
2004,17-29 y.,3rd Quintile,Not compensated,0.12434,36,276,0.08534,0.16334
2004,17-29 y.,4th Quintile,Comp. time,0.57579,155,283,0.51811,0.63348
2004,17-29 y.,4th Quintile,Some of both,0.17824,54,283,0.13357,0.22291
2004,17-29 y.,4th Quintile,Paid,0.09201,31,283,0.05827,0.12574
2004,17-29 y.,4th Quintile,Not compensated,0.15396,43,283,0.11183,0.19608
2004,17-29 y.,5th Quintile,Comp. time,0.48784,141,303,0.43146,0.54422
2004,17-29 y.,5th Quintile,Some of both,0.23805,71,303,0.19001,0.28608
2004,17-29 y.,5th Quintile,Paid,0.10234,39,303,0.06816,0.13653
2004,17-29 y.,5th Quintile,Not compensated,0.17177,52,303,0.12923,0.21431
2004,30-45 y.,1st Quintile,Comp. time,0.40809,94,234,0.34499,0.47120
2004,30-45 y.,1st Quintile,Some of both,0.15640,42,234,0.10976,0.20304
2004,30-45 y.,1st Quintile,Paid,0.27793,58,234,0.22041,0.33545
2004,30-45 y.,1st Quintile,Not compensated,0.15757,40,234,0.11079,0.20436
2004,30-45 y.,2nd Quintile,Comp. time,0.50927,271,549,0.46741,0.55112
2004,30-45 y.,2nd Quintile,Some of both,0.21938,128,549,0.18473,0.25403
2004,30-45 y.,2nd Quintile,Paid,0.16042,94,549,0.12970,0.19115
2004,30-45 y.,2nd Quintile,Not compensated,0.11093,56,549,0.08463,0.13722
2004,30-45 y.,3rd Quintile,Comp. time,0.51244,357,678,0.47479,0.55009
2004,30-45 y.,3rd Quintile,Some of both,0.20856,154,678,0.17796,0.23917
2004,30-45 y.,3rd Quintile,Paid,0.13266,76,678,0.10711,0.15821
2004,30-45 y.,3rd Quintile,Not compensated,0.14634,91,678,0.11971,0.17296
2004,30-45 y.,4th Quintile,Comp. time,0.56559,457,862,0.53248,0.59870
2004,30-45 y.,4th Quintile,Some of both,0.21317,180,862,0.18581,0.24053
2004,30-45 y.,4th Quintile,Paid,0.08155,82,862,0.06327,0.09983
2004,30-45 y.,4th Quintile,Not compensated,0.13969,143,862,0.11653,0.16284
2004,30-45 y.,5th Quintile,Comp. time,0.39927,412,999,0.36888,0.42965
2004,30-45 y.,5th Quintile,Some of both,0.16924,173,999,0.14598,0.19250
2004,30-45 y.,5th Quintile,Paid,0.09324,74,999,0.07520,0.11128
2004,30-45 y.,5th Quintile,Not compensated,0.33826,340,999,0.30891,0.36761
2004,46-65 y.,1st Quintile,Comp. time,0.42407,40,40,0.26896,0.57917
2004,46-65 y.,2nd Quintile,Comp. time,0.52755,110,200,0.45818,0.59691
2004,46-65 y.,2nd Quintile,Some of both,0.20997,52,200,0.15338,0.26656
2004,46-65 y.,2nd Quintile,Paid,0.15653,38,200,0.10605,0.20702
2004,46-65 y.,3rd Quintile,Comp. time,0.55944,213,386,0.50985,0.60903
2004,46-65 y.,3rd Quintile,Some of both,0.19159,77,386,0.15228,0.23091
2004,46-65 y.,3rd Quintile,Paid,0.14470,49,386,0.10956,0.17984
2004,46-65 y.,3rd Quintile,Not compensated,0.10427,47,386,0.07374,0.13480
2004,46-65 y.,4th Quintile,Comp. time,0.59836,356,638,0.56029,0.63643
2004,46-65 y.,4th Quintile,Some of both,0.18791,115,638,0.15757,0.21824
2004,46-65 y.,4th Quintile,Paid,0.10333,64,638,0.07969,0.12696
2004,46-65 y.,4th Quintile,Not compensated,0.11041,103,638,0.08607,0.13474
2004,46-65 y.,5th Quintile,Comp. time,0.47601,567,1348,0.44933,0.50268
2004,46-65 y.,5th Quintile,Some of both,0.12194,164,1348,0.10446,0.13941
2004,46-65 y.,5th Quintile,Paid,0.05848,77,1348,0.04595,0.07102
2004,46-65 y.,5th Quintile,Not compensated,0.34357,540,1348,0.31821,0.36893
2005,17-29 y.,1st Quintile,Comp. time,0.38281,67,180,0.31161,0.45402
2005,17-29 y.,1st Quintile,Some of both,0.19351,35,180,0.13564,0.25139
2005,17-29 y.,1st Quintile,Paid,0.18379,45,180,0.12705,0.24053
2005,17-29 y.,1st Quintile,Not compensated,0.23988,33,180,0.17733,0.30244
2005,17-29 y.,2nd Quintile,Comp. time,0.45066,94,217,0.38431,0.51702
2005,17-29 y.,2nd Quintile,Some of both,0.21603,53,217,0.16115,0.27092
2005,17-29 y.,2nd Quintile,Paid,0.12836,33,217,0.08375,0.17296
2005,17-29 y.,2nd Quintile,Not compensated,0.20495,37,217,0.15111,0.25878
2005,17-29 y.,3rd Quintile,Comp. time,0.50841,131,233,0.44408,0.57274
2005,17-29 y.,3rd Quintile,Some of both,0.25901,66,233,0.20263,0.31538
2005,17-29 y.,3rd Quintile,Not compensated,0.11931,36,233,0.07759,0.16102
2005,17-29 y.,4th Quintile,Comp. time,0.56013,174,274,0.50125,0.61901
2005,17-29 y.,4th Quintile,Some of both,0.20768,57,274,0.15956,0.25580
2005,17-29 y.,4th Quintile,Not compensated,0.13949,43,274,0.09839,0.18059
2005,17-29 y.,5th Quintile,Comp. time,0.51385,123,215,0.44688,0.58081
2005,17-29 y.,5th Quintile,Some of both,0.15062,43,215,0.10270,0.19855
2005,17-29 y.,5th Quintile,Not compensated,0.25483,49,215,0.19645,0.31322
2005,30-45 y.,1st Quintile,Comp. time,0.46972,101,228,0.40479,0.53464
2005,30-45 y.,1st Quintile,Some of both,0.23491,58,228,0.17976,0.29006
2005,30-45 y.,1st Quintile,Paid,0.18598,37,228,0.13537,0.23660
