"m11126","year","bildungsniveau","regtyp","n","percent","lower_confidence_percent","upper_confidence_percent"
"Weniger gut","2007","Hauptschule","Staedtischer Raum","911","0.198278476210049","0.186864152835534","0.209692799584564"
"Weniger gut","2007","Hauptschule","Laendlicher Raum","500","0.197681811252926","0.182533211082054","0.212830411423799"
"Weniger gut","2007","Realschule","Staedtischer Raum","377","0.122870867910054","0.111419245209123","0.134322490610985"
"Weniger gut","2007","Realschule","Laendlicher Raum","253","0.122362353947635","0.108860688344662","0.135864019550607"
"Weniger gut","2007","(Fach-)Abitur","Staedtischer Raum","171","0.110240542804432","0.0956501012349117","0.124830984373952"
"Weniger gut","2007","(Fach-)Abitur","Laendlicher Raum","49","0.0953408048881403","0.0715624835970346","0.119119126179246"
"Weniger gut","2007","AkademikerIn","Staedtischer Raum","322","0.112536150332903","0.101400661177219","0.123671639488587"
"Weniger gut","2007","AkademikerIn","Laendlicher Raum","159","0.136410234230964","0.117673286160218","0.155147182301709"
"Schlecht","2007","(noch) kein Abschluss","Staedtischer Raum","17","","",""
"Schlecht","2007","(noch) kein Abschluss","Laendlicher Raum","7","","",""
"Schlecht","2007","Hauptschule","Staedtischer Raum","291","0.0689766282478653","0.0617217206319373","0.0762315358637933"
"Schlecht","2007","Hauptschule","Laendlicher Raum","160","0.0580855116790437","0.0491882681769558","0.0669827551811317"
"Schlecht","2007","Realschule","Staedtischer Raum","93","0.0315035065963934","0.0254103930006802","0.0375966201921066"
"Schlecht","2007","Realschule","Laendlicher Raum","55","0.0204850595383112","0.0146488622881809","0.0263212567884414"
"Schlecht","2007","(Fach-)Abitur","Staedtischer Raum","38","0.023512840056852","0.0164537735897442","0.0305719065239599"
"Schlecht","2007","(Fach-)Abitur","Laendlicher Raum","9","","",""
"Schlecht","2007","AkademikerIn","Staedtischer Raum","71","0.0305073548127681","0.0244474964672775","0.0365672131582587"
"Schlecht","2007","AkademikerIn","Laendlicher Raum","29","","",""
"Sehr gut","2008","(noch) kein Abschluss","Staedtischer Raum","139","0.237493756300894","0.20063328270342","0.274354229898368"
"Sehr gut","2008","(noch) kein Abschluss","Laendlicher Raum","57","0.22629514007863","0.17245212460109","0.28013815555617"
"Sehr gut","2008","Hauptschule","Staedtischer Raum","215","0.0536270518750826","0.0469324218255087","0.0603216819246565"
"Sehr gut","2008","Hauptschule","Laendlicher Raum","116","0.0602413670218101","0.0508713439776171","0.0696113900660032"
"Sehr gut","2008","Realschule","Staedtischer Raum","275","0.0933651236402503","0.0829644336440426","0.103765813636458"
"Sehr gut","2008","Realschule","Laendlicher Raum","177","0.0827190709363798","0.071018305681904","0.0944198361908555"
"Sehr gut","2008","(Fach-)Abitur","Staedtischer Raum","203","0.121555803664932","0.105711724511437","0.137399882818426"
"Sehr gut","2008","(Fach-)Abitur","Laendlicher Raum","81","0.147494801876157","0.117531213074833","0.17745839067748"
"Sehr gut","2008","AkademikerIn","Staedtischer Raum","323","0.109305759820242","0.0980727836629278","0.120538735977556"
"Sehr gut","2008","AkademikerIn","Laendlicher Raum","93","0.0830040928749122","0.0675609279895703","0.0984472577602541"
"Gut","2008","(noch) kein Abschluss","Staedtischer Raum","205","0.390146044404406","0.347894787103097","0.432397301705714"
"Gut","2008","(noch) kein Abschluss","Laendlicher Raum","107","0.418205357979208","0.354733128461307","0.481677587497109"
"Gut","2008","Hauptschule","Staedtischer Raum","1349","0.290221273035852","0.276733831556439","0.303708714515265"
"Gut","2008","Hauptschule","Laendlicher Raum","751","0.298308825445698","0.280291465870049","0.316326185021347"
"Gut","2008","Realschule","Staedtischer Raum","1318","0.425760260201626","0.40808430931009","0.443436211093163"
"Gut","2008","Realschule","Laendlicher Raum","945","0.446839287642268","0.425720859059749","0.467957716224786"
"Gut","2008","(Fach-)Abitur","Staedtischer Raum","783","0.470509223190149","0.446308110425188","0.494710335955109"
"Gut","2008","(Fach-)Abitur","Laendlicher Raum","257","0.466162301313197","0.424009140283823","0.508315462342571"
"Gut","2008","AkademikerIn","Staedtischer Raum","1362","0.445289275089825","0.427397089665468","0.463181460514182"
"Gut","2008","AkademikerIn","Laendlicher Raum","534","0.409185657544682","0.38166311370924","0.436708201380123"
"Zufriedenstellend","2008","(noch) kein Abschluss","Staedtischer Raum","90","0.199768337280111","0.165135800547624","0.234400874012599"
"Zufriedenstellend","2008","(noch) kein Abschluss","Laendlicher Raum","44","0.20614016209808","0.154085776988708","0.258194547207452"
"Zufriedenstellend","2008","Hauptschule","Staedtischer Raum","1609","0.378922602405956","0.364506376456615","0.393338828355298"
"Zufriedenstellend","2008","Hauptschule","Laendlicher Raum","972","0.396909189108059","0.377641837617026","0.416176540599093"
"Zufriedenstellend","2008","Realschule","Staedtischer Raum","957","0.324830242678641","0.308088975726808","0.341571509630474"
"Zufriedenstellend","2008","Realschule","Laendlicher Raum","722","0.331304855998958","0.311311382759105","0.351298329238812"
"Zufriedenstellend","2008","(Fach-)Abitur","Staedtischer Raum","440","0.269967938564568","0.248442642825468","0.291493234303667"
"Zufriedenstellend","2008","(Fach-)Abitur","Laendlicher Raum","142","0.260397266605714","0.223314304485573","0.297480228725854"
"Zufriedenstellend","2008","AkademikerIn","Staedtischer Raum","922","0.317366013301992","0.300609519392299","0.334122507211685"
"Zufriedenstellend","2008","AkademikerIn","Laendlicher Raum","419","0.346515610212559","0.319878821440882","0.373152398984236"
"Weniger gut","2008","(noch) kein Abschluss","Staedtischer Raum","66","0.144954978161255","0.114460291913844","0.175449664408666"
"Weniger gut","2008","(noch) kein Abschluss","Laendlicher Raum","19","","",""
"Weniger gut","2008","Hauptschule","Staedtischer Raum","891","0.207205260575415","0.195160886622366","0.219249634528464"
"Weniger gut","2008","Hauptschule","Laendlicher Raum","471","0.185407621047527","0.170103124426402","0.200712117668652"
"Weniger gut","2008","Realschule","Staedtischer Raum","378","0.125268514438452","0.113435049019145","0.137101979857759"
"Weniger gut","2008","Realschule","Laendlicher Raum","226","0.108614122368755","0.0953970190908145","0.121831225646695"
"Weniger gut","2008","(Fach-)Abitur","Staedtischer Raum","178","0.118042251773033","0.102397643341991","0.133686860204074"
"Weniger gut","2008","(Fach-)Abitur","Laendlicher Raum","48","0.0997551585359335","0.0744327532439969","0.12507756382787"
"Weniger gut","2008","AkademikerIn","Staedtischer Raum","304","0.107321835956651","0.096178877948053","0.118464793965249"
"Weniger gut","2008","AkademikerIn","Laendlicher Raum","155","0.132634162656802","0.113648239784783","0.151620085528822"
"Schlecht","2008","(noch) kein Abschluss","Staedtischer Raum","12","","",""
"Schlecht","2008","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Schlecht","2008","Hauptschule","Staedtischer Raum","286","0.0700238121076942","0.0624404420075767","0.0776071822078117"
"Schlecht","2008","Hauptschule","Laendlicher Raum","167","0.0591329973769061","0.049844100249158","0.0684218945046543"
"Schlecht","2008","Realschule","Staedtischer Raum","78","0.0307758590410306","0.0246017995997965","0.0369499184822648"
"Schlecht","2008","Realschule","Laendlicher Raum","59","0.0305226630536396","0.0232156429513971","0.0378296831558822"
"Schlecht","2008","(Fach-)Abitur","Staedtischer Raum","30","0.019924782807319","0.0131491702119399","0.0267003954026981"
"Schlecht","2008","(Fach-)Abitur","Laendlicher Raum","10","","",""
"Schlecht","2008","AkademikerIn","Staedtischer Raum","53","0.02071711583129","0.0155893554741756","0.0258448761884043"
"Schlecht","2008","AkademikerIn","Laendlicher Raum","25","","",""
"Sehr gut","2009","(noch) kein Abschluss","Staedtischer Raum","125","0.224857654963711","0.187625420963532","0.26208988896389"
"Sehr gut","2009","(noch) kein Abschluss","Laendlicher Raum","51","0.194785790989521","0.138767245497099","0.250804336481942"
"Sehr gut","2009","Hauptschule","Staedtischer Raum","176","0.0506423479813049","0.043793189304124","0.0574915066584858"
"Sehr gut","2009","Hauptschule","Laendlicher Raum","93","0.0481173873242629","0.0393423756120571","0.0568923990364686"
"Sehr gut","2009","Realschule","Staedtischer Raum","225","0.0834436324598227","0.0731597249869775","0.0937275399326678"
"Sehr gut","2009","Realschule","Laendlicher Raum","149","0.0751057618559846","0.0636686683389577","0.0865428553730115"
"Sehr gut","2009","(Fach-)Abitur","Staedtischer Raum","180","0.113737817664705","0.097584389859619","0.129891245469792"
"Sehr gut","2009","(Fach-)Abitur","Laendlicher Raum","74","0.14108291274681","0.11119180160319","0.170974023890429"
"Sehr gut","2009","AkademikerIn","Staedtischer Raum","306","0.10991481407521","0.0983417552944634","0.121487872855956"
"Sehr gut","2009","AkademikerIn","Laendlicher Raum","85","0.0839911496467606","0.0684138905114858","0.0995684087820354"
"Gut","2009","(noch) kein Abschluss","Staedtischer Raum","199","0.388977864060594","0.345500276213237","0.432455451907951"
"Gut","2009","(noch) kein Abschluss","Laendlicher Raum","84","0.399791988218396","0.330502809431671","0.469081167005121"
"Gut","2009","Hauptschule","Staedtischer Raum","1157","0.273975853194769","0.260044379469341","0.287907326920197"
"Gut","2009","Hauptschule","Laendlicher Raum","647","0.284865152774611","0.266358894361822","0.303371411187399"
"Gut","2009","Realschule","Staedtischer Raum","1190","0.404897963885328","0.386644281697244","0.423151646073412"
"Gut","2009","Realschule","Laendlicher Raum","884","0.415330326111977","0.393946514835107","0.436714137388846"
"Gut","2009","(Fach-)Abitur","Staedtischer Raum","689","0.438967773992389","0.41371893785342","0.464216610131358"
"Gut","2009","(Fach-)Abitur","Laendlicher Raum","244","0.483813573320477","0.440902285967059","0.526724860673895"
"Gut","2009","AkademikerIn","Staedtischer Raum","1296","0.45668261510828","0.438252064996519","0.47511316522004"
"Gut","2009","AkademikerIn","Laendlicher Raum","507","0.405525231059441","0.377951210157687","0.433099251961195"
"Zufriedenstellend","2009","(noch) kein Abschluss","Staedtischer Raum","98","0.234373059696394","0.196595232664994","0.272150886727793"
"Zufriedenstellend","2009","(noch) kein Abschluss","Laendlicher Raum","38","0.213645643400629","0.155668922846402","0.271622363954856"
"Zufriedenstellend","2009","Hauptschule","Staedtischer Raum","1551","0.410051929984071","0.394688375456437","0.425415484511705"
"Zufriedenstellend","2009","Hauptschule","Laendlicher Raum","969","0.418475972233026","0.39824931642389","0.438702628042162"
"Zufriedenstellend","2009","Realschule","Staedtischer Raum","938","0.348553834763873","0.330834142760879","0.366273526766866"
"Zufriedenstellend","2009","Realschule","Laendlicher Raum","715","0.3646068400373","0.343720291438135","0.385493388636466"
"Zufriedenstellend","2009","(Fach-)Abitur","Staedtischer Raum","417","0.307902370696772","0.284415706538443","0.331389034855101"
"Zufriedenstellend","2009","(Fach-)Abitur","Laendlicher Raum","149","0.270957152396395","0.232792960938009","0.309121343854781"
"Zufriedenstellend","2009","AkademikerIn","Staedtischer Raum","857","0.296535835967241","0.279636725717804","0.313434946216678"
"Zufriedenstellend","2009","AkademikerIn","Laendlicher Raum","446","0.359627648931831","0.33267712143327","0.386578176430393"
"Weniger gut","2009","(noch) kein Abschluss","Staedtischer Raum","42","0.107866932139681","0.0802017516577544","0.135532112621608"
"Weniger gut","2009","(noch) kein Abschluss","Laendlicher Raum","14","","",""
"Weniger gut","2009","Hauptschule","Staedtischer Raum","806","0.201656912189447","0.189123574971926","0.214190249406969"
"Weniger gut","2009","Hauptschule","Laendlicher Raum","430","0.183460926044383","0.167591352166435","0.199330499922332"
"Weniger gut","2009","Realschule","Staedtischer Raum","343","0.131550007872672","0.118981034178024","0.144118981567321"
"Weniger gut","2009","Realschule","Laendlicher Raum","240","0.118840559977057","0.104798119191694","0.13288300076242"
"Weniger gut","2009","(Fach-)Abitur","Staedtischer Raum","165","0.115467402259901","0.0992075064075562","0.131727298112246"
"Weniger gut","2009","(Fach-)Abitur","Laendlicher Raum","48","0.0919780642326116","0.0671627641075828","0.11679336435764"
"Weniger gut","2009","AkademikerIn","Staedtischer Raum","280","0.109871005997029","0.0982999690076519","0.121442042986407"
"Weniger gut","2009","AkademikerIn","Laendlicher Raum","156","0.127976255328245","0.109215371191933","0.146737139464558"
"Schlecht","2009","(noch) kein Abschluss","Staedtischer Raum","19","","",""
"Schlecht","2009","(noch) kein Abschluss","Laendlicher Raum","5","","",""
"Schlecht","2009","Hauptschule","Staedtischer Raum","247","0.0636729566504071","0.0560459052093127","0.0713000080915014"
"Schlecht","2009","Hauptschule","Laendlicher Raum","146","0.065080561623717","0.0549666831806071","0.0751944400668269"
"Schlecht","2009","Realschule","Staedtischer Raum","82","0.0315545610183044","0.0250540032698911","0.0380551187667178"
"Schlecht","2009","Realschule","Laendlicher Raum","52","0.0261165120176815","0.0191959064824628","0.0330371175529001"
"Schlecht","2009","(Fach-)Abitur","Staedtischer Raum","33","0.0239246353862321","0.0161497234203021","0.0316995473521621"
"Schlecht","2009","(Fach-)Abitur","Laendlicher Raum","6","","",""
"Schlecht","2009","AkademikerIn","Staedtischer Raum","67","0.0269957288522404","0.0209990725265014","0.0329923851779794"
"Schlecht","2009","AkademikerIn","Laendlicher Raum","24","","",""
"Sehr gut","2010","(noch) kein Abschluss","Staedtischer Raum","216","0.260625610880658","0.228715990885953","0.292535230875364"
"Sehr gut","2010","(noch) kein Abschluss","Laendlicher Raum","88","0.206540940156731","0.163255305577045","0.249826574736417"
"Sehr gut","2010","Hauptschule","Staedtischer Raum","363","0.0626861758681116","0.0557942868608382","0.069578064875385"
"Sehr gut","2010","Hauptschule","Laendlicher Raum","210","0.0561695241512325","0.0475981816651811","0.0647408666372839"
"Sehr gut","2010","Realschule","Staedtischer Raum","442","0.0869823908028729","0.0781083069121539","0.0958564746935918"
"Sehr gut","2010","Realschule","Laendlicher Raum","283","0.0791374576085329","0.0693876983492789","0.0888872168677869"
"Sehr gut","2010","(Fach-)Abitur","Staedtischer Raum","345","0.120694343896308","0.107254454213359","0.134134233579258"
"Sehr gut","2010","(Fach-)Abitur","Laendlicher Raum","129","0.137794725792013","0.113954412767645","0.16163503881638"
"Sehr gut","2010","AkademikerIn","Staedtischer Raum","619","0.129096249753422","0.118562001019659","0.139630498487184"
"Sehr gut","2010","AkademikerIn","Laendlicher Raum","191","0.0947933095704093","0.0798845937622784","0.10970202537854"
"Gut","2010","(noch) kein Abschluss","Staedtischer Raum","274","0.386459119285527","0.351063100395511","0.421855138175543"
"Gut","2010","(noch) kein Abschluss","Laendlicher Raum","143","0.408286830640365","0.355731502036648","0.460842159244081"
"Gut","2010","Hauptschule","Staedtischer Raum","1504","0.275316297016896","0.26261640342139","0.288016190612402"
"Gut","2010","Hauptschule","Laendlicher Raum","882","0.284078659102973","0.267290486061839","0.300866832144107"
"Gut","2010","Realschule","Staedtischer Raum","1672","0.404131032582712","0.38867831856699","0.419583746598434"
"Gut","2010","Realschule","Laendlicher Raum","1374","0.426109384993783","0.408249422086655","0.443969347900911"
"Gut","2010","(Fach-)Abitur","Staedtischer Raum","1024","0.435815184691697","0.415358079090901","0.456272290292493"
"Gut","2010","(Fach-)Abitur","Laendlicher Raum","392","0.455077447798855","0.420634495810773","0.489520399786938"
"Gut","2010","AkademikerIn","Staedtischer Raum","1810","0.449467185072656","0.433839225629155","0.465095144516157"
"Gut","2010","AkademikerIn","Laendlicher Raum","619","0.408659328699031","0.383639916680031","0.433678740718031"
"Zufriedenstellend","2010","(noch) kein Abschluss","Staedtischer Raum","141","0.190429894319048","0.161888467495888","0.218971321142207"
"Zufriedenstellend","2010","(noch) kein Abschluss","Laendlicher Raum","68","0.210981289537547","0.167355422182162","0.254607156892933"
"Zufriedenstellend","2010","Hauptschule","Staedtischer Raum","1685","0.377662616916828","0.363878631061799","0.391446602771857"
"Zufriedenstellend","2010","Hauptschule","Laendlicher Raum","1068","0.403804959364739","0.385539462866604","0.422070455862875"
"Zufriedenstellend","2010","Realschule","Staedtischer Raum","1181","0.331391075510229","0.316568462448193","0.346213688572265"
"Zufriedenstellend","2010","Realschule","Laendlicher Raum","883","0.3464617260879","0.32927597223567","0.36364747994013"
"Zufriedenstellend","2010","(Fach-)Abitur","Staedtischer Raum","629","0.320188664553276","0.300940935842413","0.339436393264139"
"Zufriedenstellend","2010","(Fach-)Abitur","Laendlicher Raum","200","0.275155234855447","0.244266386852703","0.30604408285819"
"Zufriedenstellend","2010","AkademikerIn","Staedtischer Raum","1015","0.279769313055241","0.265666767081142","0.293871859029341"
"Zufriedenstellend","2010","AkademikerIn","Laendlicher Raum","477","0.33464200684224","0.310626296722342","0.358657716962139"
"Weniger gut","2010","(noch) kein Abschluss","Staedtischer Raum","75","0.126159944991259","0.102024372477695","0.150295517504823"
"Weniger gut","2010","(noch) kein Abschluss","Laendlicher Raum","27","","",""
"Weniger gut","2010","Hauptschule","Staedtischer Raum","919","0.212577206128909","0.200944728830495","0.224209683427323"
"Weniger gut","2010","Hauptschule","Laendlicher Raum","457","0.190465338174842","0.175847700985926","0.205082975363758"
"Weniger gut","2010","Realschule","Staedtischer Raum","465","0.1384165127875","0.127541972212423","0.149291053362577"
"Weniger gut","2010","Realschule","Laendlicher Raum","324","0.118836992761225","0.10714982181954","0.130524163702911"
"Weniger gut","2010","(Fach-)Abitur","Staedtischer Raum","218","0.101461380017357","0.0890047355804162","0.113918024454299"
"Weniger gut","2010","(Fach-)Abitur","Laendlicher Raum","67","0.106597857018026","0.0852532555530217","0.127942458483031"
"Weniger gut","2010","AkademikerIn","Staedtischer Raum","379","0.115468384673507","0.105428010439315","0.125508758907699"
"Weniger gut","2010","AkademikerIn","Laendlicher Raum","166","0.133865615933784","0.116535372002851","0.151195859864717"
"Schlecht","2010","(noch) kein Abschluss","Staedtischer Raum","21","","",""
"Schlecht","2010","(noch) kein Abschluss","Laendlicher Raum","10","","",""
"Schlecht","2010","Hauptschule","Staedtischer Raum","281","0.071757704069256","0.0644197528708584","0.0790956552676537"
"Schlecht","2010","Hauptschule","Laendlicher Raum","155","0.0654815192062138","0.0562726819368948","0.0746903564755327"
"Schlecht","2010","Realschule","Staedtischer Raum","114","0.0390789883166861","0.0329768256041361","0.0451811510292362"
"Schlecht","2010","Realschule","Laendlicher Raum","81","0.0294544385485581","0.0233479889096522","0.0355608881874641"
"Schlecht","2010","(Fach-)Abitur","Staedtischer Raum","41","0.021840426841361","0.0158104210780339","0.027870432604688"
"Schlecht","2010","(Fach-)Abitur","Laendlicher Raum","15","","",""
"Schlecht","2010","AkademikerIn","Staedtischer Raum","69","0.0261988674451737","0.0211807817726131","0.0312169531177344"
"Schlecht","2010","AkademikerIn","Laendlicher Raum","30","0.0280397389545354","0.0196376214082941","0.0364418565007767"
"Sehr gut","2011","(noch) kein Abschluss","Staedtischer Raum","252","0.265689442145305","0.236670597169197","0.294708287121413"
"Sehr gut","2011","(noch) kein Abschluss","Laendlicher Raum","120","0.235832242001144","0.19561408628147","0.276050397720819"
"Sehr gut","2011","Hauptschule","Staedtischer Raum","369","0.0542511130104927","0.0482848406508279","0.0602173853701575"
"Sehr gut","2011","Hauptschule","Laendlicher Raum","207","0.0482145592934191","0.0410549284149956","0.0553741901718426"
"Sehr gut","2011","Realschule","Staedtischer Raum","456","0.0987375479119164","0.0899600611225642","0.107515034701269"
"Sehr gut","2011","Realschule","Laendlicher Raum","324","0.0786132872372121","0.0697261738673197","0.0875004006071045"
"Sehr gut","2011","(Fach-)Abitur","Staedtischer Raum","417","0.169028696651322","0.15471898061378","0.183338412688865"
"Sehr gut","2011","(Fach-)Abitur","Laendlicher Raum","159","0.165016687707936","0.141975580611145","0.188057794804727"
"Sehr gut","2011","AkademikerIn","Staedtischer Raum","651","0.142760639989687","0.132476511284586","0.153044768694788"
"Sehr gut","2011","AkademikerIn","Laendlicher Raum","189","0.0928053895080455","0.0792571779807123","0.106353601035379"
"Gut","2011","(noch) kein Abschluss","Staedtischer Raum","371","0.375332372298737","0.343520765955293","0.407143978642182"
"Gut","2011","(noch) kein Abschluss","Laendlicher Raum","190","0.394489758330196","0.348187217919063","0.440792298741329"
"Gut","2011","Hauptschule","Staedtischer Raum","1757","0.293276223909802","0.281284707436431","0.305267740383172"
"Gut","2011","Hauptschule","Laendlicher Raum","1091","0.280651843981128","0.265634763079144","0.295668924883112"
"Gut","2011","Realschule","Staedtischer Raum","1912","0.417121042669108","0.402612505893923","0.431629579444292"
"Gut","2011","Realschule","Laendlicher Raum","1548","0.406818361487365","0.390597052675045","0.423039670299684"
"Gut","2011","(Fach-)Abitur","Staedtischer Raum","1203","0.433760770663368","0.414838079806942","0.452683461519794"
"Gut","2011","(Fach-)Abitur","Laendlicher Raum","489","0.492771729039244","0.461738631280842","0.523804826797645"
"Gut","2011","AkademikerIn","Staedtischer Raum","2092","0.457233149041009","0.442588204863459","0.47187809321856"
"Gut","2011","AkademikerIn","Laendlicher Raum","769","0.400652504033967","0.377771850903374","0.423533157164561"
"Zufriedenstellend","2011","(noch) kein Abschluss","Staedtischer Raum","159","0.195595766671842","0.169536032160093","0.221655501183592"
"Zufriedenstellend","2011","(noch) kein Abschluss","Laendlicher Raum","75","0.238588286940492","0.19820882359883","0.278967750282155"
"Zufriedenstellend","2011","Hauptschule","Staedtischer Raum","2002","0.37162468302301","0.358896316759325","0.384353049286695"
"Zufriedenstellend","2011","Hauptschule","Laendlicher Raum","1327","0.410838510639163","0.394395370737661","0.427281650540665"
"Zufriedenstellend","2011","Realschule","Staedtischer Raum","1377","0.311908986015836","0.298277592252549","0.325540379779123"
"Zufriedenstellend","2011","Realschule","Laendlicher Raum","1113","0.355704592077907","0.339896515779979","0.371512668375836"
"Zufriedenstellend","2011","(Fach-)Abitur","Staedtischer Raum","674","0.265792808009904","0.24892577436982","0.282659841649988"
"Zufriedenstellend","2011","(Fach-)Abitur","Laendlicher Raum","251","0.239855465348542","0.213350733797455","0.266360196899629"
"Zufriedenstellend","2011","AkademikerIn","Staedtischer Raum","1178","0.261988814562761","0.249062192385191","0.274915436740331"
"Zufriedenstellend","2011","AkademikerIn","Laendlicher Raum","553","0.343539930380251","0.321366243632283","0.365713617128218"
"Weniger gut","2011","(noch) kein Abschluss","Staedtischer Raum","87","0.12819165317707","0.106228561560099","0.150154744794041"
"Weniger gut","2011","(noch) kein Abschluss","Laendlicher Raum","34","0.111828033255102","0.0819707642701746","0.141685302240029"
"Weniger gut","2011","Hauptschule","Staedtischer Raum","1064","0.212177442229347","0.201408460502139","0.222946423956555"
"Weniger gut","2011","Hauptschule","Laendlicher Raum","621","0.196580810207929","0.183298498628333","0.209863121787525"
"Weniger gut","2011","Realschule","Staedtischer Raum","560","0.137853796220111","0.12770993726633","0.147997655173893"
"Weniger gut","2011","Realschule","Laendlicher Raum","429","0.128733460171433","0.117674532731121","0.139792387611746"
"Weniger gut","2011","(Fach-)Abitur","Staedtischer Raum","280","0.106032491799334","0.094277072288295","0.117787911310374"
"Weniger gut","2011","(Fach-)Abitur","Laendlicher Raum","79","0.0796616052210905","0.0628542720660042","0.0964689383761769"
"Weniger gut","2011","AkademikerIn","Staedtischer Raum","431","0.113320271540519","0.104001698761891","0.122638844319146"
"Weniger gut","2011","AkademikerIn","Laendlicher Raum","210","0.132517049127147","0.116685934579473","0.148348163674822"
"Schlecht","2011","(noch) kein Abschluss","Staedtischer Raum","21","","",""
"Schlecht","2011","(noch) kein Abschluss","Laendlicher Raum","9","","",""
"Schlecht","2011","Hauptschule","Staedtischer Raum","345","0.0686705378273483","0.0620094106636057","0.075331664991091"
"Schlecht","2011","Hauptschule","Laendlicher Raum","193","0.0637142758783607","0.0555511859721954","0.0718773657845261"
"Schlecht","2011","Realschule","Staedtischer Raum","132","0.0343786271830286","0.0290175621353345","0.0397396922307227"
"Schlecht","2011","Realschule","Laendlicher Raum","109","0.0301302990260825","0.0244854778756534","0.0357751201765117"
"Schlecht","2011","(Fach-)Abitur","Staedtischer Raum","61","0.0253852328760717","0.0193795160523462","0.0313909496997972"
"Schlecht","2011","(Fach-)Abitur","Laendlicher Raum","19","","",""
"Schlecht","2011","AkademikerIn","Staedtischer Raum","93","0.0246971248660234","0.0201346008934266","0.0292596488386201"
"Schlecht","2011","AkademikerIn","Laendlicher Raum","41","0.0304851269505895","0.0224578844909521","0.0385123694102269"
"Sehr gut","2012","(noch) kein Abschluss","Staedtischer Raum","252","0.228678783540258","0.201102241023458","0.256255326057057"
"Sehr gut","2012","(noch) kein Abschluss","Laendlicher Raum","128","0.267683603546508","0.226266846064521","0.309100361028494"
"Sehr gut","2012","Hauptschule","Staedtischer Raum","359","0.0600438203410997","0.0536370839549815","0.0664505567272179"
"Sehr gut","2012","Hauptschule","Laendlicher Raum","214","0.0603951129915361","0.0524031497189296","0.0683870762641427"
"Sehr gut","2012","Realschule","Staedtischer Raum","402","0.0835360822109172","0.0752937704919946","0.0917783939298397"
"Sehr gut","2012","Realschule","Laendlicher Raum","311","0.083728907225114","0.0745144345097055","0.0929433799405226"
"Sehr gut","2012","(Fach-)Abitur","Staedtischer Raum","354","0.141425556741528","0.127903405511806","0.15494770797125"
"Sehr gut","2012","(Fach-)Abitur","Laendlicher Raum","144","0.172913861889172","0.149486610997086","0.196341112781258"
"Sehr gut","2012","AkademikerIn","Staedtischer Raum","578","0.142249466955736","0.131891777382053","0.152607156529419"
"Sehr gut","2012","AkademikerIn","Laendlicher Raum","180","0.0908829519176562","0.077507070911947","0.104258832923365"
"Gut","2012","(noch) kein Abschluss","Staedtischer Raum","365","0.380137625151309","0.348264304964151","0.412010945338468"
"Gut","2012","(noch) kein Abschluss","Laendlicher Raum","164","0.31899303593956","0.275393465705851","0.362592606173269"
"Gut","2012","Hauptschule","Staedtischer Raum","1717","0.298565102829434","0.286223769019849","0.310906436639019"
"Gut","2012","Hauptschule","Laendlicher Raum","1135","0.304409649437989","0.288971831008339","0.319847467867639"
"Gut","2012","Realschule","Staedtischer Raum","1845","0.407696233538235","0.39305779023689","0.422334676839579"
"Gut","2012","Realschule","Laendlicher Raum","1533","0.403940349681586","0.387616436941539","0.420264262421632"
"Gut","2012","(Fach-)Abitur","Staedtischer Raum","1210","0.44434268535162","0.425060538004589","0.463624832698652"
"Gut","2012","(Fach-)Abitur","Laendlicher Raum","488","0.452656469328202","0.421821365667954","0.483491572988449"
"Gut","2012","AkademikerIn","Staedtischer Raum","2113","0.466150720160798","0.45135862885069","0.480942811470906"
"Gut","2012","AkademikerIn","Laendlicher Raum","813","0.432925159614555","0.409868420491175","0.455981898737936"
"Zufriedenstellend","2012","(noch) kein Abschluss","Staedtischer Raum","162","0.227063225322012","0.199555503388732","0.254570947255292"
"Zufriedenstellend","2012","(noch) kein Abschluss","Laendlicher Raum","89","0.226521243846955","0.187365588707769","0.265676898986141"
"Zufriedenstellend","2012","Hauptschule","Staedtischer Raum","1951","0.388710903111092","0.375565146758556","0.401856659463628"
"Zufriedenstellend","2012","Hauptschule","Laendlicher Raum","1287","0.382687387820589","0.366381119040195","0.398993656600983"
"Zufriedenstellend","2012","Realschule","Staedtischer Raum","1419","0.344231671598697","0.330078462274104","0.358384880923291"
"Zufriedenstellend","2012","Realschule","Laendlicher Raum","1142","0.360144657574117","0.344174831997165","0.37611448315107"
"Zufriedenstellend","2012","(Fach-)Abitur","Staedtischer Raum","689","0.296306856783508","0.278587197288886","0.31402651627813"
"Zufriedenstellend","2012","(Fach-)Abitur","Laendlicher Raum","240","0.242650773243772","0.216094325318025","0.26920722116952"
"Zufriedenstellend","2012","AkademikerIn","Staedtischer Raum","1171","0.265007413599994","0.251920791555897","0.278094035644091"
"Zufriedenstellend","2012","AkademikerIn","Laendlicher Raum","552","0.340828132173766","0.318771544088761","0.362884720258771"
"Weniger gut","2012","(noch) kein Abschluss","Staedtischer Raum","83","0.124291554932829","0.102628992939029","0.14595411692663"
"Weniger gut","2012","(noch) kein Abschluss","Laendlicher Raum","46","0.150308766400756","0.116878598720158","0.183738934081355"
"Weniger gut","2012","Hauptschule","Staedtischer Raum","958","0.191919550831859","0.181299274874496","0.202539826789221"
